video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,curvature_class,turn_class,occlusion_level,seg_speed,seg_turn_rate,seg_curv_class,tracker,motion_model,in_common
MVI_40992,11,0,medium,16,0.64,switched,73.0,77.0,0.4375,91,straight,straight,full,9.385,0.7,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,12,0,short,4,0.16,switched,74.0,82.0,0.0,161,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,13,0,medium,18,0.72,switched,78.0,87.0,0.1111,106,curved,gentle,full,8.783,0.2813,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,14,0,medium,21,0.84,switched,90.0,98.0,0.1429,106,curved,gentle,full,7.166,0.2946,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,15,0,medium,21,0.84,switched,105.0,110.0,0.0,111,curved,gentle,full,7.141,0.6962,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,16,0,medium,21,0.84,preserved,111.0,111.0,0.0,116,straight,gentle,full,7.126,0.1508,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,17,0,medium,20,0.8,switched,114.0,117.0,0.1,101,curved,gentle,full,7.234,0.5584,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,18,0,medium,21,0.84,switched,122.0,129.0,0.1905,116,straight,straight,full,7.352,0.4685,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,19,0,short,4,0.16,switched,125.0,134.0,0.0,141,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,20,0,medium,17,0.68,switched,137.0,142.0,0.2941,96,curved,gentle,full,9.61,0.233,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,21,0,short,1,0.04,no_before,,,0.0,146,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_40992,21,1,short,6,0.24,switched,135.0,147.0,0.0,146,curved,sharp,full,9.235,0.424,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,22,0,medium,20,0.8,switched,148.0,157.0,0.0,111,straight,straight,full,7.586,0.4193,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,23,0,short,4,0.16,switched,168.0,182.0,0.0,136,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,24,0,medium,19,0.76,switched,181.0,188.0,0.2105,101,straight,straight,full,7.724,0.3909,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,25,0,short,3,0.12,switched,186.0,195.0,0.0,101,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,26,0,short,5,0.2,switched,200.0,209.0,0.0,136,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,27,0,short,3,0.12,switched,207.0,212.0,0.0,151,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,28,0,medium,21,0.84,switched,213.0,218.0,0.1905,121,straight,gentle,full,7.316,0.4732,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,29,0,medium,23,0.92,switched,221.0,229.0,0.2174,121,straight,straight,full,6.594,0.3375,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,30,0,short,6,0.24,switched,226.0,237.0,0.0,111,straight,straight,full,7.392,1.0204,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,31,0,medium,22,0.88,switched,232.0,240.0,0.0,111,straight,straight,full,7.19,0.6008,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,32,0,medium,14,0.56,preserved,242.0,242.0,0.0,71,straight,gentle,full,10.765,0.687,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,33,0,short,9,0.36,switched,245.0,278.0,0.0,166,straight,straight,full,4.029,1.2916,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,34,0,medium,20,0.8,lost,269.0,,0.0,116,curved,sharp,full,7.629,0.6606,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,35,0,medium,22,0.88,switched,282.0,298.0,0.2273,131,straight,straight,full,6.592,0.3477,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,36,0,short,7,0.28,switched,281.0,304.0,0.0,171,straight,gentle,full,6.828,0.1891,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,37,0,short,12,0.48,switched,301.0,331.0,0.0,171,curved,gentle,full,3.989,3.5141,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,38,0,medium,23,0.92,switched,308.0,326.0,0.0435,121,straight,straight,full,6.601,0.4281,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,39,0,medium,30,1.2,switched,327.0,346.0,0.4,131,straight,straight,full,4.98,0.4373,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,40,0,short,5,0.2,switched,344.0,354.0,0.0,111,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,41,0,medium,19,0.76,preserved,358.0,358.0,0.1053,91,curved,gentle,full,7.645,0.4657,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,42,0,medium,21,0.84,switched,367.0,372.0,0.4762,91,straight,straight,full,7.255,0.4932,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_40992,43,0,short,6,0.24,switched,371.0,375.0,0.0,85,curved,gentle,full,7.12,2.1024,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_41063,22,0,short,10,0.4,lost,105,,0.0,66,straight,straight,full,6.603,0.8874,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_41063,86,0,short,4,0.16,switched,466,497.0,0.0,91,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_41063,142,0,short,6,0.24,lost,819,,0.0,81,straight,gentle,full,5.769,0.0001,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_41073,66,0,medium,19,0.76,lost,307,,0.0,86,curved,sharp,full,19.386,0.8288,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_41073,111,0,short,3,0.12,preserved,550,550.0,1.0,76,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_41073,143,0,short,1,0.04,lost,801,,0.0,86,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_41073,155,0,short,1,0.04,lost,884,,0.0,96,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63521,15,0,short,12,0.48,no_before,,,0.0,106,curved,sharp,full,1.978,1.2307,dung yen,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63521,39,0,medium,16,0.64,no_before,,,0.0,151,straight,straight,full,0.219,4.7889,dung yen,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63521,54,0,short,1,0.04,no_before,,,0.0,361,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63521,54,1,short,5,0.2,no_before,,,0.0,361,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63521,54,2,medium,22,0.88,lost,505.0,,0.0,361,curved,sharp,full,7.159,0.6316,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63521,61,0,short,2,0.08,no_before,,,0.0,171,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63521,63,0,medium,25,1.0,no_before,,,0.0,301,curved,sharp,full,1.072,4.1131,dung yen,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63521,77,0,short,11,0.44,lost,751.0,,0.0,141,curved,gentle,full,0.616,7.1564,dung yen,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,2,0,short,11,0.44,no_before,,,0.0,16,straight,gentle,full,18.389,0.0336,thang,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63544,3,0,medium,13,0.52,no_before,,,0.8462,56,straight,straight,full,6.326,0.2119,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63544,4,0,short,7,0.28,preserved,1.0,1.0,1.0,121,curved,gentle,full,5.728,0.7993,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,5,0,short,1,0.04,lost,46.0,,0.0,98,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,5,1,short,1,0.04,lost,46.0,,0.0,98,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,6,0,medium,15,0.6,no_before,,,0.0,91,straight,straight,full,4.409,0.7881,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63544,6,1,short,5,0.2,preserved,42.0,42.0,0.8,91,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,6,2,short,1,0.04,switched,42.0,51.0,0.0,91,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,7,0,medium,16,0.64,no_before,,,0.0,151,curved,sharp,full,2.632,0.3388,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63544,7,1,short,7,0.28,preserved,49.0,49.0,0.8571,151,curved,sharp,full,6.782,1.9033,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,8,0,short,8,0.32,preserved,100.0,100.0,0.875,146,curved,gentle,full,6.98,0.1622,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,9,0,medium,17,0.68,switched,105.0,118.0,0.0588,96,curved,gentle,full,11.303,0.1451,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,10,0,short,9,0.36,switched,82.0,148.0,0.6667,166,curved,sharp,full,6.034,1.2131,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63544,11,0,short,1,0.04,no_before,,,0.0,121,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63544,11,1,medium,35,1.4,no_before,,,0.0,121,curved,gentle,full,12.23,0.0773,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63544,12,0,short,7,0.28,preserved,159.0,159.0,1.0,151,curved,gentle,full,6.446,0.2428,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63552,36,0,short,4,0.16,no_before,,,0.0,26,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,42,0,short,1,0.04,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,48,0,short,12,0.48,no_before,,,0.0,66,straight,straight,full,16.234,0.7488,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,52,0,short,11,0.44,lost,215.0,,0.0,61,straight,straight,full,18.193,0.4536,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63552,65,0,short,1,0.04,no_before,,,0.0,21,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,66,0,short,3,0.12,lost,298.0,,0.0,56,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63552,75,0,short,1,0.04,no_before,,,0.0,21,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,92,0,short,4,0.16,no_before,,,0.0,26,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,93,0,short,4,0.16,no_before,,,0.0,36,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,119,0,short,4,0.16,no_before,,,0.0,56,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,119,1,short,1,0.04,no_before,,,0.0,56,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,123,0,short,3,0.12,no_before,,,0.0,21,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,131,0,short,1,0.04,no_before,,,0.0,26,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,132,0,short,4,0.16,switched,610.0,630.0,0.0,61,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63552,135,0,short,2,0.08,no_before,,,0.0,16,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,138,0,medium,17,0.68,lost,617.0,,0.0,61,straight,gentle,full,17.107,0.0714,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63552,140,0,short,1,0.04,no_before,,,0.0,16,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,149,0,short,4,0.16,no_before,,,0.0,10,unknown,unknown,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63552,152,0,short,5,0.2,no_before,,,0.0,19,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,16,0,medium,30,1.2,lost,32.0,,0.2333,56,straight,gentle,full,14.849,0.7792,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,18,0,short,2,0.08,no_before,,,0.0,71,curved,sharp,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,25,0,short,8,0.32,no_before,,,0.0,31,curved,gentle,full,9.151,2.9777,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,28,0,short,8,0.32,lost,82.0,,0.0,66,straight,straight,full,20.345,0.0803,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,33,0,short,9,0.36,no_before,,,0.0,36,curved,sharp,full,4.17,0.41,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,38,0,short,2,0.08,lost,129.0,,0.0,66,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,44,0,short,3,0.12,no_before,,,0.0,26,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,48,0,short,1,0.04,no_before,,,0.0,71,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,51,0,short,3,0.12,lost,168.0,,0.0,71,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,51,1,medium,24,0.96,no_before,,,0.0,71,straight,straight,full,7.253,0.3221,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,52,0,short,2,0.08,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,63,0,short,1,0.04,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,64,0,medium,17,0.68,no_before,,,0.0,76,straight,gentle,full,8.443,0.5671,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,67,0,medium,14,0.56,lost,294.0,,0.0,81,curved,gentle,full,16.52,0.2464,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,75,0,short,1,0.04,no_before,,,0.0,26,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,76,0,short,6,0.24,lost,335.0,,0.0,61,straight,gentle,full,19.898,0.6918,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,84,0,medium,15,0.6,lost,368.0,,0.0,71,straight,gentle,full,17.112,0.1629,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,84,1,short,4,0.16,lost,368.0,,0.0,71,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,84,2,short,5,0.2,no_before,,,0.0,71,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,95,0,short,1,0.04,no_before,,,0.0,21,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,96,0,short,4,0.16,lost,393.0,,0.0,61,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,96,1,short,10,0.4,lost,393.0,,0.0,61,straight,straight,full,13.935,0.0148,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,96,2,short,4,0.16,no_before,,,0.0,61,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,107,0,short,3,0.12,no_before,,,0.0,26,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,113,0,short,5,0.2,lost,509.0,,0.0,66,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,113,1,short,1,0.04,lost,509.0,,0.0,66,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,113,2,short,4,0.16,no_before,,,0.0,66,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,113,3,short,1,0.04,no_before,,,0.0,66,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,124,0,short,7,0.28,no_before,,,0.0,71,curved,gentle,full,19.091,0.1617,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,124,1,short,8,0.32,no_before,,,0.0,71,curved,gentle,full,11.657,0.0432,thang,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,129,0,medium,14,0.56,lost,609.0,,0.0,66,straight,straight,full,15.557,0.5675,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,129,1,short,3,0.12,lost,609.0,,0.0,66,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,134,0,short,1,0.04,switched,641.0,651.0,0.0,76,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,145,0,medium,27,1.08,lost,705.0,,0.0,66,straight,straight,full,15.874,0.0558,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,182,0,short,5,0.2,no_before,,,0.0,66,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63553,185,0,short,1,0.04,lost,899.0,,0.0,40,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63553,185,1,short,2,0.08,lost,899.0,,0.0,40,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,4,0,short,3,0.12,no_before,,,0.0,26,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,4,1,short,6,0.24,no_before,,,0.0,26,straight,straight,full,8.531,0.7316,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,8,0,short,2,0.08,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,9,0,medium,35,1.4,lost,16.0,,0.0,61,straight,straight,full,14.018,0.0126,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,20,0,short,1,0.04,lost,68.0,,0.0,66,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,25,0,medium,19,0.76,lost,87.0,,0.0,56,straight,gentle,full,16.317,0.0393,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,32,0,long,57,2.28,lost,140.0,,0.0,71,straight,gentle,full,10.74,0.0007,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,36,0,long,49,1.96,lost,172.0,,0.0,66,straight,gentle,full,11.805,0.0875,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,42,0,short,1,0.04,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,43,0,long,55,2.2,lost,200.0,,0.0,71,straight,straight,full,11.076,0.0544,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,56,0,medium,30,1.2,no_before,,,0.0,51,straight,straight,full,16.378,0.0074,thang,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,56,1,short,9,0.36,no_before,,,0.0,51,straight,straight,full,7.102,0.533,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,61,0,short,1,0.04,no_before,,,0.0,66,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,61,1,short,6,0.24,no_before,,,0.0,66,straight,straight,full,22.388,0.1406,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,64,0,medium,37,1.48,lost,318.0,,0.0,46,straight,straight,full,16.2,0.0771,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,68,0,long,51,2.04,lost,346.0,,0.0,66,straight,gentle,full,11.745,0.0564,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,77,0,medium,20,0.8,lost,373.0,,0.0,61,straight,straight,full,17.248,0.0764,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,79,0,short,9,0.36,switched,380.0,403.0,0.2222,71,straight,straight,full,13.224,0.1417,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,82,0,long,47,1.88,lost,384.0,,0.0,56,straight,straight,full,13.069,0.0512,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,83,0,short,5,0.2,no_before,,,0.0,21,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,86,0,long,43,1.72,no_before,,,0.0,56,straight,straight,full,13.926,0.0135,thang,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,88,0,short,3,0.12,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,92,0,medium,14,0.56,switched,428.0,446.0,0.0,56,straight,gentle,full,20.923,0.4824,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,92,1,short,8,0.32,switched,428.0,446.0,0.0,56,straight,gentle,full,13.707,1.1983,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,96,0,short,4,0.16,no_before,,,0.0,26,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,101,0,long,42,1.68,lost,484.0,,0.0,51,straight,gentle,full,14.344,0.0015,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,108,0,long,39,1.56,no_before,,,0.0,51,straight,gentle,full,15.34,0.0058,thang,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,115,0,short,3,0.12,lost,554.0,,0.0,61,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,115,1,short,9,0.36,lost,554.0,,0.0,61,straight,gentle,full,12.855,0.2328,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,116,0,short,2,0.08,no_before,,,0.0,26,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,120,0,short,4,0.16,no_before,,,0.0,26,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,124,0,medium,24,0.96,lost,604.0,,0.0,61,straight,gentle,full,17.664,0.0759,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,124,1,medium,19,0.76,lost,604.0,,0.0,61,straight,gentle,full,8.3,0.0547,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,129,0,short,2,0.08,no_before,,,0.0,21,straight,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,137,0,short,3,0.12,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,147,0,medium,28,1.12,lost,703.0,,0.0,46,straight,gentle,full,16.155,0.0196,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,151,0,short,1,0.04,no_before,,,0.0,21,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,153,0,short,2,0.08,no_before,,,0.0,20,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,155,0,medium,19,0.76,lost,726.0,,0.0,56,straight,straight,full,9.558,0.0325,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,165,0,medium,20,0.8,lost,764.0,,0.0,56,straight,straight,full,16.694,0.1125,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,165,1,medium,22,0.88,lost,764.0,,0.0,56,straight,straight,full,9.087,0.1336,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,171,0,medium,33,1.32,lost,809.0,,0.0,56,straight,straight,full,15.266,0.02,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63554,174,0,short,2,0.08,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,177,0,medium,13,0.52,no_before,,,0.0,56,straight,straight,full,8.806,0.3125,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63554,182,0,long,38,1.52,lost,852.0,,0.0,56,straight,straight,full,14.892,0.0073,thang,yolov8n-ekf-ctrv,EKF + CTRV,True
MVI_63561,17,0,short,7,0.28,no_before,,,0.0,51,straight,straight,full,8.654,0.4091,cong gat,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,17,1,medium,13,0.52,no_before,,,0.0,51,straight,straight,full,12.14,0.121,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,17,2,short,4,0.16,no_before,,,0.0,51,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,23,0,medium,31,1.24,no_before,,,0.0,46,straight,straight,full,12.381,0.1297,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,27,0,short,4,0.16,no_before,,,0.0,11,unknown,unknown,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,29,0,medium,17,0.68,no_before,,,0.0,36,straight,straight,full,14.752,0.1567,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,32,0,short,1,0.04,no_before,,,0.0,16,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,37,0,medium,22,0.88,no_before,,,0.0,36,straight,straight,full,15.112,0.0556,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,49,0,medium,20,0.8,no_before,,,0.0,36,straight,straight,full,15.549,0.0095,thang,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,52,0,medium,32,1.28,no_before,,,0.0,46,straight,straight,full,13.639,0.0594,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,56,0,short,1,0.04,no_before,,,0.0,76,curved,gentle,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,64,0,medium,33,1.32,no_before,,,0.0,46,straight,gentle,full,13.851,0.0266,thang,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,75,0,medium,36,1.44,no_before,,,0.0,61,straight,straight,full,12.524,0.1558,cong nhe,yolov8n-ekf-ctrv,EKF + CTRV,False
MVI_63561,80,0,short,3,0.12,no_before,,,0.0,61,straight,straight,full,,,,yolov8n-ekf-ctrv,EKF + CTRV,False
