video,track_id,seg_id,lvl,bucket,n_pred,model,iou,diou,expand,traceP
MVI_40244,35,0,partial,medium,20,UKF + CTRV,0.0,-0.2627676143983374,1.3000000000000003,4034.3810957736955
MVI_40244,38,1,partial,medium,28,KF + CV,0.0,-0.38558666203638675,3.300000000000002,2791.27392268747
MVI_40244,38,1,partial,medium,28,EKF + CTRV,0.0,-0.3887447261081916,3.6000000000000023,7598.264861629805
MVI_40244,38,1,partial,medium,28,UKF + CTRV,0.0,-0.4048061137916034,3.8000000000000025,5465.833147756514
MVI_40244,42,0,partial,medium,26,KF + CV,0.0,-0.23466571226266952,1.1,3074.3770911113406
MVI_40244,42,0,partial,medium,26,EKF + CTRV,0.009344339133529595,-0.2073276054911665,1.0,11355.156357056387
MVI_40244,42,0,partial,medium,26,UKF + CTRV,0.0,-0.2693602490298721,1.5000000000000004,6350.960049876788
MVI_40244,85,1,partial,long,40,KF + CV,0.0,-0.4548046421782198,4.700000000000003,5692.43275708856
MVI_40244,85,1,partial,long,40,EKF + CTRV,0.0,-0.45334275181008526,5.0000000000000036,29727.053177327674
MVI_40244,85,1,partial,long,40,UKF + CTRV,0.0,-0.4936984536902106,6.0000000000000036,5741.762677745182
MVI_40244,99,0,partial,medium,34,KF + CV,0.0,-0.3564755356469224,2.4000000000000012,6257.33198748264
MVI_40244,99,0,partial,medium,34,EKF + CTRV,0.0,-0.3543886389000368,2.200000000000001,15785.653992055099
MVI_40244,99,0,partial,medium,34,UKF + CTRV,0.0,-0.38937579992757543,2.7000000000000015,8901.481679036358
MVI_40244,148,0,partial,long,40,KF + CV,0.0,-0.48077388260364723,3.7000000000000024,6984.154666303354
MVI_40244,148,0,partial,long,40,EKF + CTRV,0.0,-0.4804514605999545,3.7000000000000024,21747.844430516412
MVI_40244,148,0,partial,long,40,UKF + CTRV,0.0,-0.5297736684680026,4.400000000000003,10125.280162402998
MVI_40732,2,0,partial,long,44,KF + CV,0.8698597563175522,0.8691528813378228,1.0,8771.152402811822
MVI_40732,2,0,partial,long,44,EKF + CTRV,0.9545564787722542,0.9543773979700828,1.0,6100.142482375504
MVI_40732,2,0,partial,long,44,UKF + CTRV,0.9666575908531155,0.9665973792403122,1.0,6018.732945987481
MVI_40732,2,2,partial,long,43,KF + CV,0.9587847454887747,0.958653434043232,1.0,9360.655383008187
MVI_40732,2,2,partial,long,43,EKF + CTRV,0.911151575144848,0.9108399874043686,1.0,6475.871591658038
MVI_40732,2,2,partial,long,43,UKF + CTRV,0.902937196360233,0.9025131284754885,1.0,6427.409370457574
MVI_40732,2,4,partial,medium,20,KF + CV,0.9883847736689839,0.9883847364504078,1.0,1487.976536261381
MVI_40732,2,4,partial,medium,20,EKF + CTRV,0.9729967506031174,0.9729864057062902,1.0,1100.6703116019075
MVI_40732,2,4,partial,medium,20,UKF + CTRV,0.9728790111846449,0.9728684723821494,1.0,1077.672118099912
MVI_40732,2,5,partial,long,38,KF + CV,0.9945424577548283,0.994542455529765,1.0,6452.709690237199
MVI_40732,2,5,partial,long,38,EKF + CTRV,0.9850583850754814,0.9850542665708077,1.0,4503.357711363819
MVI_40732,2,5,partial,long,38,UKF + CTRV,0.9850479033551528,0.9850437773701022,1.0,4460.455507629665
MVI_40732,2,7,partial,medium,32,KF + CV,0.983876257487572,0.9838762310694811,1.0,4842.510362625149
MVI_40732,2,7,partial,medium,32,EKF + CTRV,0.9723026795307891,0.9722970376324056,1.0,3477.1974308435083
MVI_40732,2,7,partial,medium,32,UKF + CTRV,0.9710632136301209,0.9710557557518378,1.0,3383.425207861941
MVI_40732,10,0,partial,long,51,KF + CV,0.01892415284917237,-0.07590319683030232,1.0,106628.73589269545
MVI_40732,10,0,partial,long,51,EKF + CTRV,0.01543899981004637,-0.0977912441848375,1.0,333341.14580055635
MVI_40732,10,0,partial,long,51,UKF + CTRV,0.018924152849172503,0.0027554428280976914,1.0,68289.08642652303
MVI_40732,11,1,partial,medium,26,KF + CV,0.5313229129494648,0.4997349581881018,1.0,3492.91439321481
MVI_40732,11,1,partial,medium,26,EKF + CTRV,0.23444727917989025,0.17124993398861685,1.0,4051.4925903008107
MVI_40732,11,1,partial,medium,26,UKF + CTRV,0.4108294299448156,0.35021176323105696,1.0,2240.4497262500818
MVI_40732,40,1,partial,long,67,KF + CV,0.0,-0.22739784689034534,1.2000000000000002,135958.15280150238
MVI_40732,40,1,partial,long,67,EKF + CTRV,0.0,-0.2842946330673479,1.2000000000000002,371703.08910895645
MVI_40732,40,1,partial,long,67,UKF + CTRV,0.0,-0.19790571849067254,1.6000000000000005,91160.65693932079
MVI_40732,57,0,partial,long,44,KF + CV,0.6139930502079844,0.5972051317302656,1.0,143513.32879840705
MVI_40732,57,0,partial,long,44,EKF + CTRV,0.6111761370996776,0.5954012661196573,1.0,192823.8137086073
MVI_40732,57,0,partial,long,44,UKF + CTRV,0.4684040964016549,0.4184444120947527,1.0,70742.71250225308
MVI_40732,64,0,partial,long,39,KF + CV,0.1390656433156897,-0.010195226870908097,1.0,3205.2771584487787
MVI_40732,64,0,partial,long,39,EKF + CTRV,0.11095854820758366,-0.039049668438378204,1.0,9067.877577846704
MVI_40732,64,0,partial,long,39,UKF + CTRV,0.022585727529739443,-0.19694165019666163,1.0,4278.715543043004
MVI_40732,65,1,partial,long,55,KF + CV,0.0,-0.24595973516017344,1.1,23789.285342802
MVI_40732,65,1,partial,long,55,EKF + CTRV,8.487528296615625e-05,-0.24216057159332283,1.0,82626.63636126768
MVI_40732,65,1,partial,long,55,UKF + CTRV,0.0,-0.3501865120612778,2.4000000000000012,17035.009631749723
MVI_40732,68,1,partial,medium,20,KF + CV,0.4633805020677691,0.4254370846971919,1.0,1337.91157220093
MVI_40732,68,1,partial,medium,20,EKF + CTRV,0.33416428139431603,0.29096040936431494,1.0,2104.113041985193
MVI_40732,68,1,partial,medium,20,UKF + CTRV,0.31064275458300405,0.2584031058940895,1.0,1753.6699148502744
MVI_40751,4,1,partial,long,46,KF + CV,0.4047309024055181,0.3270339882841796,1.0,49042.902905641866
MVI_40751,4,1,partial,long,46,EKF + CTRV,0.21382136820840242,0.12935637532919697,1.0,93893.70312309093
MVI_40751,4,1,partial,long,46,UKF + CTRV,0.33109385439964223,0.2850822361252183,1.0,35067.52074799718
MVI_40751,8,4,partial,medium,24,KF + CV,0.8902508143942303,0.8900668742985941,1.0,22642.80522845931
MVI_40751,8,4,partial,medium,24,EKF + CTRV,0.8902508143942303,0.8900049104038951,1.0,16269.341480956135
MVI_40751,8,4,partial,medium,24,UKF + CTRV,0.8902508143942344,0.8900300072093303,1.0,16167.170806550417
MVI_40751,9,0,partial,medium,34,KF + CV,0.11364621304352929,-0.020227776510633177,1.0,12056.741467730742
MVI_40751,9,0,partial,medium,34,EKF + CTRV,0.10010739850200692,-0.03970997904706769,1.0,24813.239799442803
MVI_40751,9,0,partial,medium,34,UKF + CTRV,0.3438113652146775,0.2958024359248553,1.0,14047.975860720151
MVI_40751,11,1,partial,long,89,KF + CV,0.0514484643719872,-0.10540735962353395,1.0,147193.73370370522
MVI_40751,11,1,partial,long,89,EKF + CTRV,0.0,-0.2197409582787297,1.9000000000000008,537121.1253859285
MVI_40751,11,1,partial,long,89,UKF + CTRV,0.0,-0.3737511204517664,3.100000000000002,68828.73282876216
MVI_40751,29,0,partial,medium,23,KF + CV,0.5649135278597728,0.5412240180386286,1.0,6820.752708807526
MVI_40751,29,0,partial,medium,23,EKF + CTRV,0.579417840610001,0.5555483818240965,1.0,5991.778527139692
MVI_40751,29,0,partial,medium,23,UKF + CTRV,0.5794211564249032,0.5555598054347641,1.0,5276.496576643765
MVI_40751,35,0,partial,medium,23,KF + CV,0.7325261984170948,0.7299216519589987,1.0,8262.33994060153
MVI_40751,35,0,partial,medium,23,EKF + CTRV,0.7325261984170948,0.730811524253272,1.0,12058.422386855853
MVI_40751,35,0,partial,medium,23,UKF + CTRV,0.6964813578130895,0.6894851353502869,1.0,9146.051860521266
MVI_40751,36,0,partial,long,77,KF + CV,0.10702861765851192,-0.06548175397618976,1.0,63541.96049757989
MVI_40751,36,0,partial,long,77,EKF + CTRV,0.0,-0.2066927149571692,1.3000000000000003,130042.93090880972
MVI_40751,36,0,partial,long,77,UKF + CTRV,0.06491419725532158,-0.05308969823273958,1.0,43064.33664971754
MVI_40751,38,1,partial,long,49,KF + CV,0.14968206460535238,0.014157614847650768,1.0,9743.115190259134
MVI_40751,38,1,partial,long,49,EKF + CTRV,0.0,-0.1563868206944517,1.1,24504.89143709864
MVI_40751,38,1,partial,long,49,UKF + CTRV,0.16683592005960976,0.1318296399109446,1.0,6016.364553947318
MVI_40752,6,1,partial,long,49,KF + CV,0.0,-0.32958572499897726,1.8000000000000007,8782.320266252918
MVI_40752,6,1,partial,long,49,EKF + CTRV,0.0,-0.324613511701007,1.8000000000000007,42459.61412811388
MVI_40752,6,1,partial,long,49,UKF + CTRV,0.0,-0.4134234980583279,2.9000000000000017,14065.690710921168
MVI_40752,9,0,partial,medium,21,KF + CV,0.21045558187436209,0.12693784805150124,1.0,4546.762315566624
MVI_40752,9,0,partial,medium,21,EKF + CTRV,0.1860125178274958,0.09701389233533388,1.0,7345.315675224238
MVI_40752,9,0,partial,medium,21,UKF + CTRV,0.26213060238690833,0.1982698599090682,1.0,6113.773556691158
MVI_40752,17,0,partial,long,46,KF + CV,0.0,-0.3224706664301866,2.000000000000001,3870.446639167775
MVI_40752,17,0,partial,long,46,EKF + CTRV,0.0,-0.31883899541297067,2.000000000000001,19466.99355500513
MVI_40752,17,0,partial,long,46,UKF + CTRV,0.0,-0.42105462660617105,3.7000000000000024,7178.391323533871
MVI_40752,28,1,partial,medium,27,KF + CV,0.0762715517942916,-0.07294378511890212,1.0,1693.202946683784
MVI_40752,28,1,partial,medium,27,EKF + CTRV,0.13067030702356136,-0.005814022600682256,1.0,4997.421736913597
MVI_40752,28,1,partial,medium,27,UKF + CTRV,0.04952952132796234,-0.13343611773956837,1.0,3618.746025135462
MVI_40752,28,2,partial,medium,29,KF + CV,0.027883344235380587,-0.170006493918615,1.0,3707.269536485851
MVI_40752,28,2,partial,medium,29,EKF + CTRV,0.030544441523681992,-0.16305355253957446,1.0,9976.718498406135
MVI_40752,28,2,partial,medium,29,UKF + CTRV,0.001826833024625034,-0.22889008056661897,1.0,7466.616828536118
MVI_40752,29,0,partial,long,61,KF + CV,0.0,-0.689198838918711,inf,8652.76710898306
MVI_40752,29,0,partial,long,61,EKF + CTRV,0.0,-0.7386906194110032,inf,213490.32816794698
MVI_40752,29,0,partial,long,61,UKF + CTRV,0.0,-0.7639792850674781,inf,9665.299587180067
MVI_40752,36,2,partial,medium,29,KF + CV,0.04472154133943269,-0.13475651490772952,1.0,3497.4158095651455
MVI_40752,36,2,partial,medium,29,EKF + CTRV,0.04561477361396235,-0.12859911999553303,1.0,9745.82201666576
MVI_40752,36,2,partial,medium,29,UKF + CTRV,0.004808982694185498,-0.2198351777606842,1.0,7322.6828821748095
MVI_40752,60,1,partial,medium,22,KF + CV,0.12732571100586562,-0.009242676920302534,1.0,2327.8198982640256
MVI_40752,60,1,partial,medium,22,EKF + CTRV,0.14090910376775131,0.008148347008234996,1.0,5343.3144321517575
MVI_40752,60,1,partial,medium,22,UKF + CTRV,0.09856257635003281,-0.055154636715799135,1.0,4650.726924299384
MVI_40752,63,1,partial,medium,31,KF + CV,0.0,-0.2768305873831654,1.3000000000000003,10565.517436373219
MVI_40752,63,1,partial,medium,31,EKF + CTRV,0.0,-0.281828685616315,1.5000000000000004,30952.81059729876
MVI_40752,63,1,partial,medium,31,UKF + CTRV,0.027431904312695522,-0.1740411999245553,1.0,21386.63354221416
MVI_40752,68,0,partial,medium,27,KF + CV,0.08543401045066822,-0.05190517888760281,1.0,5115.305574214587
MVI_40752,68,0,partial,medium,27,EKF + CTRV,0.05248882209201882,-0.09263872280113633,1.0,9574.895915478815
MVI_40752,68,0,partial,medium,27,UKF + CTRV,0.1313418291761833,0.032306105911453845,1.0,7039.471116121714
MVI_40752,78,1,partial,medium,30,KF + CV,0.0,-0.5935157022411349,inf,3165.5043621364784
MVI_40752,78,1,partial,medium,30,EKF + CTRV,0.0,-0.6297695292886663,inf,29876.69777392154
MVI_40752,78,1,partial,medium,30,UKF + CTRV,0.0,-0.7326767273073446,inf,6672.506646093649
MVI_40752,105,0,partial,medium,36,KF + CV,0.0,-0.2826472187665911,1.4000000000000004,3680.711871442437
MVI_40752,105,0,partial,medium,36,EKF + CTRV,0.0,-0.2876755488661988,1.5000000000000004,14096.790501314958
MVI_40752,105,0,partial,medium,36,UKF + CTRV,0.0,-0.34149472059469066,2.000000000000001,8608.827219236846
MVI_40752,112,0,partial,long,61,KF + CV,0.0,-0.5661347330224775,6.0000000000000036,13422.480736873445
MVI_40752,112,0,partial,long,61,EKF + CTRV,0.0,-0.5567824404365063,5.400000000000004,120346.96461727445
MVI_40752,112,0,partial,long,61,UKF + CTRV,0.0,-0.641743121260129,8.400000000000006,13280.307025856306
MVI_40752,113,1,partial,medium,23,KF + CV,0.029518394197844015,-0.16371412611789196,1.0,1777.7360343948628
MVI_40752,113,1,partial,medium,23,EKF + CTRV,0.03190549741896643,-0.15662987822872687,1.0,5521.793839485728
MVI_40752,113,1,partial,medium,23,UKF + CTRV,0.014863876041007881,-0.19616547005284157,1.0,4765.151319755651
MVI_40752,138,0,partial,medium,35,KF + CV,0.10544409162195595,-0.019115822037421848,1.0,2501.7011509784566
MVI_40752,138,0,partial,medium,35,EKF + CTRV,0.0,-0.20073287892975067,1.8000000000000007,8255.253089320802
MVI_40752,138,0,partial,medium,35,UKF + CTRV,0.0,-0.25557239470075094,2.200000000000001,4601.25972730275
MVI_40752,146,1,partial,long,69,KF + CV,0.0,-0.4820817387371886,3.0000000000000018,333298.4042536663
MVI_40752,146,1,partial,long,69,EKF + CTRV,0.0,-0.6410081188693563,8.300000000000006,1293330.46494571
MVI_40752,146,1,partial,long,69,UKF + CTRV,0.0,-0.5252217666085729,5.5000000000000036,216073.29691112647
MVI_40752,148,1,partial,medium,25,KF + CV,0.013975502455810505,-0.19720785975076657,1.0,13396.05551265019
MVI_40752,148,1,partial,medium,25,EKF + CTRV,0.008610345471323132,-0.20835609789889828,1.0,28560.631282615916
MVI_40752,148,1,partial,medium,25,UKF + CTRV,0.06255951520733698,-0.10764044194640128,1.0,22767.204211176173
MVI_40752,149,0,partial,medium,24,KF + CV,0.055616918870708805,-0.11753755400874719,1.0,3000.885384093052
MVI_40752,149,0,partial,medium,24,EKF + CTRV,0.06554337831809659,-0.10350306041968774,1.0,6464.982004267269
MVI_40752,149,0,partial,medium,24,UKF + CTRV,0.03311559415121249,-0.1616877096885833,1.0,5352.104673455081
MVI_40752,155,0,partial,long,67,KF + CV,0.005597067704019429,-0.00700105178226046,1.0,776207.3866684714
MVI_40752,155,0,partial,long,67,EKF + CTRV,0.005597067704019429,-0.03435352503443279,1.0,3580661.6602399396
MVI_40752,155,0,partial,long,67,UKF + CTRV,0.0028253352400971743,-0.011437188235902503,1.0,390228.23573121836
MVI_40752,164,0,partial,long,38,KF + CV,0.11247126786847068,-0.013376625947479251,1.0,14975.391055017779
MVI_40752,164,0,partial,long,38,EKF + CTRV,0.04433637941545874,-0.09578807902367553,1.0,26460.525665041616
MVI_40752,164,0,partial,long,38,UKF + CTRV,0.2504031725961517,0.19338362764930175,1.0,11678.374348735018
MVI_40752,174,0,partial,medium,33,KF + CV,0.11033162925240976,-0.035287322622540515,1.0,12550.948050223744
MVI_40752,174,0,partial,medium,33,EKF + CTRV,0.10952080106491865,-0.046020875528715366,1.0,26021.469791071333
MVI_40752,174,0,partial,medium,33,UKF + CTRV,0.3927416339622984,0.32373377820759197,1.0,15685.418530472363
MVI_40752,175,0,partial,medium,21,KF + CV,0.3975909150158751,0.3541963370923277,1.0,3250.2822607968146
MVI_40752,175,0,partial,medium,21,EKF + CTRV,0.3855878098080338,0.3399623352788344,1.0,4553.04376331128
MVI_40752,175,0,partial,medium,21,UKF + CTRV,0.5096453777245767,0.48184359181432845,1.0,3630.723915840476
MVI_40752,180,0,partial,medium,23,KF + CV,0.44106428387069924,0.4056210512590209,1.0,2563.0975909436843
MVI_40752,180,0,partial,medium,23,EKF + CTRV,0.4774388663796802,0.4388837405257628,1.0,4090.5559774277904
MVI_40752,180,0,partial,medium,23,UKF + CTRV,0.5865416503725672,0.5686000583880371,1.0,3196.1176547838677
MVI_40752,187,3,partial,medium,22,KF + CV,0.04063558972559794,-0.13506217176970128,1.0,1739.6888382989505
MVI_40752,187,3,partial,medium,22,EKF + CTRV,0.03436228012763672,-0.13842954181180925,1.0,4646.515722181683
MVI_40752,187,3,partial,medium,22,UKF + CTRV,0.018380432812517923,-0.17535574395211584,1.0,4032.385244905147
MVI_40871,2,2,partial,medium,28,KF + CV,0.8402528802037212,0.8390504486960727,1.0,10331.060846744202
MVI_40871,2,2,partial,medium,28,EKF + CTRV,0.8160017734438432,0.8143789865082451,1.0,11718.028400098214
MVI_40871,2,2,partial,medium,28,UKF + CTRV,0.7440927441313672,0.7398395550770854,1.0,7435.665328868285
MVI_40871,3,0,partial,medium,29,KF + CV,0.810146458615446,0.8088266524348935,1.0,3738.9017256202283
MVI_40871,3,0,partial,medium,29,EKF + CTRV,0.8237312863537516,0.8225447061108024,1.0,4046.8256481521466
MVI_40871,3,0,partial,medium,29,UKF + CTRV,0.5571705346807277,0.537375760078102,1.0,1998.2717525086275
MVI_40871,3,1,partial,medium,20,KF + CV,0.7163791434745368,0.7094211874786158,1.0,2270.306919471837
MVI_40871,3,1,partial,medium,20,EKF + CTRV,0.6232464176615923,0.6139641522849567,1.0,2250.7976613081023
MVI_40871,3,1,partial,medium,20,UKF + CTRV,0.7529005420711607,0.7487923124054267,1.0,1784.7457572912174
MVI_40871,3,3,partial,medium,32,KF + CV,0.5030984464431577,0.4871072183143795,1.0,5898.984705915419
MVI_40871,3,3,partial,medium,32,EKF + CTRV,0.4533833159843672,0.4331561206207836,1.0,6030.338008864336
MVI_40871,3,3,partial,medium,32,UKF + CTRV,0.5759570028691658,0.5626316509770698,1.0,4170.06244604899
MVI_40871,3,4,partial,medium,26,KF + CV,0.9999999999999996,0.9999999999999996,1.0,5706.413995980277
MVI_40871,3,4,partial,medium,26,EKF + CTRV,0.9999999999999996,0.9999999999999996,1.0,4069.4090121140575
MVI_40871,3,4,partial,medium,26,UKF + CTRV,0.9999999999999895,0.9999999999999895,1.0,4041.8602679932787
MVI_40871,4,1,partial,medium,28,KF + CV,0.7327041836369496,0.7269823211045372,1.0,4159.058755816439
MVI_40871,4,1,partial,medium,28,EKF + CTRV,0.7321437314308928,0.7260369365870737,1.0,3664.1829803720807
MVI_40871,4,1,partial,medium,28,UKF + CTRV,0.7448676310816142,0.7403132210101765,1.0,3051.294053670038
MVI_40871,4,2,partial,medium,28,KF + CV,0.7800519955733243,0.7795587825692507,1.0,4548.496306842395
MVI_40871,4,2,partial,medium,28,EKF + CTRV,0.7800519955733243,0.7795188973860074,1.0,3866.4518773210884
MVI_40871,4,2,partial,medium,28,UKF + CTRV,0.7800519955733274,0.7794832387008538,1.0,3234.6044481740973
MVI_40871,4,3,partial,medium,28,KF + CV,0.8687769195277174,0.8679351488998023,1.0,6084.100635053271
MVI_40871,4,3,partial,medium,28,EKF + CTRV,0.9736470699226268,0.9736470471819211,1.0,4316.472400209329
MVI_40871,4,3,partial,medium,28,UKF + CTRV,0.9736470699226254,0.9736445804600369,1.0,4287.881267685739
MVI_40871,8,1,partial,medium,28,KF + CV,0.803596182236837,0.8005251243448659,1.0,4277.083534879001
MVI_40871,8,1,partial,medium,28,EKF + CTRV,0.771924857295668,0.7684351583998005,1.0,4120.193947162056
MVI_40871,8,1,partial,medium,28,UKF + CTRV,0.7743406079627807,0.7716258568352933,1.0,3083.981750474522
MVI_40871,11,2,partial,long,87,KF + CV,0.30818952323792925,0.2776465819943064,1.0,33433.019950300244
MVI_40871,11,2,partial,long,87,EKF + CTRV,0.1948830611263064,0.12557014634093117,1.0,57672.674010396164
MVI_40871,11,2,partial,long,87,UKF + CTRV,0.17797184298045998,0.07510719697970045,1.0,12373.903787383144
MVI_40871,13,0,partial,long,83,KF + CV,0.5169994417088559,0.4691468283973562,1.0,41646.145480718595
MVI_40871,13,0,partial,long,83,EKF + CTRV,0.11036356869528419,0.018124988551061233,1.0,44270.38386098118
MVI_40871,13,0,partial,long,83,UKF + CTRV,0.6675891232692773,0.6457321913180505,1.0,27245.377031096083
MVI_40871,16,1,partial,medium,23,KF + CV,0.3441536134867235,0.2839635454088985,1.0,2003.137806473189
MVI_40871,16,1,partial,medium,23,EKF + CTRV,0.3275230085128312,0.27093017647869533,1.0,3799.595419262315
MVI_40871,16,1,partial,medium,23,UKF + CTRV,0.24278411919310589,0.15964279821311433,1.0,2526.697429443104
MVI_40871,18,1,partial,long,41,KF + CV,0.24990020967212978,0.15742706564672643,1.0,15880.230013394244
MVI_40871,18,1,partial,long,41,EKF + CTRV,0.2729072273618729,0.18038845017041494,1.0,35712.641286708975
MVI_40871,18,1,partial,long,41,UKF + CTRV,0.03418271308008828,-0.1647516186397306,1.0,14450.698654909262
MVI_40871,20,1,partial,long,60,KF + CV,0.0,-0.2589606453582818,1.3000000000000003,22444.3956180055
MVI_40871,20,1,partial,long,60,EKF + CTRV,0.0,-0.3534748267124688,4.200000000000003,78434.71605062953
MVI_40871,20,1,partial,long,60,UKF + CTRV,0.0,-0.401223595419542,4.200000000000003,16582.8095424557
MVI_40871,22,1,partial,long,41,KF + CV,0.8834018127254791,0.8824424939325674,1.0,143664.60255839035
MVI_40871,22,1,partial,long,41,EKF + CTRV,0.8834018127254791,0.8824424939325674,1.0,98965.98912938364
MVI_40871,22,1,partial,long,41,UKF + CTRV,0.8834018127254791,0.8824424939325674,1.0,98920.13070436064
