video,track_id,event_id,start_frame,end_frame,length_frames,has_full,eligible,exclusion_reason,outcome,id_before,id_after,id_continuous,recall_during,tracker
MVI_40752,181,1,1848,1865,18,False,True,,preserved,1691.0,1691.0,True,1.0,runB-ukf_ctrv
MVI_40752,181,2,1873,1885,13,False,True,,preserved,1691.0,1691.0,True,1.0,runB-ukf_ctrv
MVI_40752,181,3,1893,1899,7,False,True,,preserved,1691.0,1691.0,True,1.0,runB-ukf_ctrv
MVI_40752,182,0,1875,1891,17,False,True,,preserved,1690.0,1690.0,True,1.0,runB-ukf_ctrv
MVI_40752,183,0,1846,1901,56,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,184,0,1846,1931,86,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,185,0,1846,1906,61,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,187,0,1876,1907,32,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,187,1,1911,1912,2,False,True,,switched,1737.0,1758.0,False,1.0,runB-ukf_ctrv
MVI_40752,187,2,1919,1933,15,False,True,,preserved,1758.0,1758.0,False,0.9333,runB-ukf_ctrv
MVI_40752,187,3,1938,1959,22,False,True,,preserved,1758.0,1758.0,True,1.0,runB-ukf_ctrv
MVI_40752,188,0,1901,1971,71,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,190,0,1911,1989,79,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,195,0,2001,2025,25,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,197,0,256,290,35,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,198,0,640,680,41,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,199,0,1590,1631,42,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,1,0,149,161,13,False,True,,preserved,5.0,5.0,False,0.5385,runB-ukf_ctrv
MVI_40871,2,0,129,147,19,False,True,,switched,9.0,85.0,False,0.8421,runB-ukf_ctrv
MVI_40871,2,1,176,194,19,False,True,,preserved,85.0,85.0,True,1.0,runB-ukf_ctrv
MVI_40871,2,2,267,294,28,False,True,,preserved,85.0,85.0,True,1.0,runB-ukf_ctrv
MVI_40871,2,3,346,361,16,False,True,,switched,85.0,306.0,False,0.375,runB-ukf_ctrv
MVI_40871,3,0,97,125,29,False,True,,preserved,11.0,11.0,False,0.8276,runB-ukf_ctrv
MVI_40871,3,1,157,176,20,False,True,,preserved,11.0,11.0,True,1.0,runB-ukf_ctrv
MVI_40871,3,2,244,262,19,False,True,,preserved,11.0,11.0,True,1.0,runB-ukf_ctrv
MVI_40871,3,3,312,343,32,False,True,,preserved,11.0,11.0,False,0.7188,runB-ukf_ctrv
MVI_40871,3,4,566,591,26,False,True,,preserved,11.0,11.0,False,0.9615,runB-ukf_ctrv
MVI_40871,4,0,1,141,141,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,4,1,217,244,28,False,True,,preserved,79.0,79.0,True,1.0,runB-ukf_ctrv
MVI_40871,4,2,285,312,28,False,True,,preserved,79.0,79.0,True,1.0,runB-ukf_ctrv
MVI_40871,4,3,540,567,28,False,True,,preserved,79.0,79.0,True,1.0,runB-ukf_ctrv
MVI_40871,8,0,76,286,211,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,8,1,515,542,28,False,True,,preserved,363.0,363.0,False,0.25,runB-ukf_ctrv
MVI_40871,10,0,201,1327,1127,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,11,0,306,796,491,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,11,1,1369,1455,87,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40871,13,0,1638,1720,83,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,16,0,76,80,5,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,16,1,95,117,23,False,True,,preserved,48.0,48.0,False,1.0,runB-ukf_ctrv
MVI_40871,16,2,122,137,16,False,True,,preserved,48.0,48.0,True,1.0,runB-ukf_ctrv
MVI_40871,16,3,143,161,19,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,17,0,121,206,86,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,18,0,206,246,41,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,18,1,256,296,41,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,19,0,271,361,91,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,20,0,501,521,21,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,20,1,532,591,60,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,21,0,571,1720,1150,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,22,0,1,38,38,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,22,1,88,128,41,False,True,,preserved,3.0,3.0,True,1.0,runB-ukf_ctrv
MVI_40871,23,0,58,86,29,False,True,,preserved,4.0,4.0,True,1.0,runB-ukf_ctrv
MVI_40871,24,0,1,23,23,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,24,1,52,1720,1669,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,25,0,1,1720,1720,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,26,0,4,31,28,False,True,,preserved,1.0,1.0,True,1.0,runB-ukf_ctrv
MVI_40871,26,1,79,1720,1642,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,27,0,99,119,21,False,True,,preserved,19.0,19.0,True,1.0,runB-ukf_ctrv
MVI_40871,27,1,243,273,31,False,True,,preserved,19.0,19.0,True,1.0,runB-ukf_ctrv
MVI_40871,28,0,1,21,21,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,28,1,55,1720,1666,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,29,0,1,71,71,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,30,0,7,1720,1714,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,31,0,1,25,25,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,31,1,901,1099,199,False,True,,preserved,27.0,27.0,True,1.0,runB-ukf_ctrv
MVI_40871,31,2,1704,1711,8,False,True,,preserved,27.0,27.0,True,1.0,runB-ukf_ctrv
MVI_40871,32,0,82,147,66,False,True,,no_match_before,,,False,0.3636,runB-ukf_ctrv
MVI_40871,32,1,199,218,20,False,True,,preserved,35.0,35.0,True,1.0,runB-ukf_ctrv
MVI_40871,32,2,248,328,81,False,True,,preserved,35.0,35.0,True,1.0,runB-ukf_ctrv
MVI_40871,33,0,46,65,20,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,33,1,231,250,20,False,True,,preserved,33.0,33.0,True,1.0,runB-ukf_ctrv
MVI_40871,33,2,259,1720,1462,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,34,0,101,386,286,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,34,1,395,1000,606,False,True,,switched,304.0,423.0,False,1.0,runB-ukf_ctrv
MVI_40871,34,2,1097,1720,624,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40871,35,0,136,1720,1585,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40871,36,0,405,1399,995,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40871,36,1,1497,1699,203,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40871,36,2,1703,1715,13,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40871,37,0,427,499,73,False,True,,preserved,276.0,276.0,True,1.0,runB-ukf_ctrv
MVI_40871,37,1,598,1720,1123,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40962,48,0,971,981,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40963,6,0,17,21,5,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,8,0,33,61,29,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,9,0,65,76,12,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,10,0,72,81,10,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,11,0,106,136,31,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,14,0,236,271,36,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,16,0,311,344,34,True,True,,lost_after,72.0,,False,0.3529,runB-ukf_ctrv
MVI_40963,17,0,340,351,12,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,19,0,346,379,34,True,True,,lost_after,82.0,,False,0.2941,runB-ukf_ctrv
MVI_40963,20,0,400,433,34,False,True,,lost_after,87.0,,False,0.2059,runB-ukf_ctrv
MVI_40963,23,0,440,451,12,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,30,0,545,583,39,True,True,,lost_after,122.0,,False,0.2564,runB-ukf_ctrv
MVI_40963,32,0,586,624,39,True,True,,lost_after,134.0,,False,0.3333,runB-ukf_ctrv
MVI_40963,33,0,569,577,9,False,True,,preserved,136.0,136.0,True,1.0,runB-ukf_ctrv
MVI_40963,33,1,620,666,47,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,35,0,632,671,40,True,True,,lost_after,149.0,,False,0.225,runB-ukf_ctrv
MVI_40963,38,0,611,621,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40963,39,0,669,710,42,True,True,,lost_after,174.0,,False,0.1667,runB-ukf_ctrv
MVI_40963,41,0,707,731,25,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,43,0,730,774,45,True,True,,lost_after,200.0,,False,0.2,runB-ukf_ctrv
MVI_40963,44,0,704,742,39,False,True,,no_match_before,,,False,0.9487,runB-ukf_ctrv
MVI_40963,44,1,755,781,27,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,46,0,781,806,26,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,52,0,809,849,41,True,True,,lost_after,267.0,,False,0.1951,runB-ukf_ctrv
MVI_40963,56,0,855,857,3,False,True,,lost_after,306.0,,False,0.0,runB-ukf_ctrv
MVI_40963,57,0,877,880,4,False,True,,lost_after,294.0,,False,0.0,runB-ukf_ctrv
MVI_40963,60,0,860,898,39,True,True,,lost_after,302.0,,False,0.1795,runB-ukf_ctrv
MVI_40963,63,0,900,937,38,True,True,,lost_after,323.0,,False,0.1842,runB-ukf_ctrv
MVI_40963,67,0,951,966,16,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,68,0,930,971,42,True,True,,lost_after,343.0,,False,0.1905,runB-ukf_ctrv
MVI_40963,69,0,923,924,2,False,True,,preserved,335.0,335.0,True,1.0,runB-ukf_ctrv
MVI_40963,69,1,956,981,26,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,71,0,943,956,14,False,True,,preserved,352.0,352.0,True,1.0,runB-ukf_ctrv
MVI_40963,71,1,978,1006,29,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,72,0,954,998,45,True,True,,lost_after,354.0,,False,0.2444,runB-ukf_ctrv
MVI_40963,79,0,1061,1100,40,False,True,,lost_after,413.0,,False,0.25,runB-ukf_ctrv
MVI_40963,85,0,1145,1201,57,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,88,0,1146,1181,36,True,True,,lost_after,480.0,,False,0.1667,runB-ukf_ctrv
MVI_40963,91,0,1216,1245,30,True,True,,lost_after,518.0,,False,0.2333,runB-ukf_ctrv
MVI_40963,94,0,1288,1306,19,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,95,0,1284,1313,30,True,True,,lost_after,563.0,,False,0.2,runB-ukf_ctrv
MVI_40963,98,0,1312,1340,29,True,True,,lost_after,586.0,,False,0.3793,runB-ukf_ctrv
MVI_40963,102,0,1367,1402,36,True,True,,switched,618.0,650.0,False,0.3333,runB-ukf_ctrv
MVI_40963,103,0,1420,1441,22,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,106,0,1450,1498,49,False,True,,preserved,677.0,677.0,True,1.0,runB-ukf_ctrv
MVI_40963,107,0,1445,1480,36,True,True,,lost_after,662.0,,False,0.25,runB-ukf_ctrv
MVI_40963,108,0,1441,1451,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40963,113,0,1515,1552,38,True,True,,lost_after,716.0,,False,0.2105,runB-ukf_ctrv
MVI_40963,117,0,1548,1585,38,True,True,,lost_after,738.0,,False,0.2632,runB-ukf_ctrv
MVI_40963,123,0,1587,1621,35,True,True,,lost_after,752.0,,False,0.1714,runB-ukf_ctrv
MVI_40963,126,0,1615,1631,17,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,129,0,1633,1671,39,True,True,,lost_after,768.0,,False,0.2821,runB-ukf_ctrv
MVI_40963,132,0,1697,1736,40,True,True,,lost_after,802.0,,False,0.2,runB-ukf_ctrv
MVI_40963,134,0,1721,1731,11,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,140,0,1781,1796,16,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40963,141,0,1810,1816,7,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40981,95,0,1681,1701,21,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40991,1,0,1,31,31,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40991,2,0,76,115,40,True,True,,switched,10.0,20.0,False,0.475,runB-ukf_ctrv
MVI_40991,3,0,127,172,46,True,True,,switched,19.0,26.0,False,0.3261,runB-ukf_ctrv
MVI_40991,4,0,340,388,49,True,True,,no_match_before,,,False,0.551,runB-ukf_ctrv
MVI_40991,5,0,390,482,93,True,True,,switched,30.0,44.0,False,0.3548,runB-ukf_ctrv
MVI_40991,5,1,519,556,38,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40991,6,0,414,445,32,True,True,,switched,37.0,53.0,False,0.25,runB-ukf_ctrv
MVI_40991,7,0,457,498,42,True,True,,switched,50.0,62.0,False,0.5,runB-ukf_ctrv
MVI_40991,7,1,556,621,66,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40991,8,0,497,540,44,True,True,,switched,56.0,70.0,False,0.3182,runB-ukf_ctrv
MVI_40991,8,1,677,727,51,False,True,,lost_after,70.0,,False,0.0,runB-ukf_ctrv
MVI_40991,9,0,569,656,88,True,True,,switched,72.0,89.0,False,0.6818,runB-ukf_ctrv
MVI_40991,9,1,717,734,18,False,True,,switched,89.0,119.0,False,0.0,runB-ukf_ctrv
MVI_40991,10,0,561,644,84,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40991,11,0,609,680,72,True,True,,no_match_before,,,False,0.5417,runB-ukf_ctrv
MVI_40991,12,0,652,720,69,True,True,,no_match_before,,,False,0.5362,runB-ukf_ctrv
MVI_40991,13,0,718,766,49,True,True,,switched,99.0,127.0,False,0.449,runB-ukf_ctrv
MVI_40991,13,1,809,818,10,False,True,,preserved,127.0,127.0,False,0.3,runB-ukf_ctrv
MVI_40991,14,0,727,789,63,True,True,,no_match_before,,,False,0.6667,runB-ukf_ctrv
MVI_40991,15,0,814,870,57,True,True,,no_match_before,,,False,0.6842,runB-ukf_ctrv
MVI_40991,16,0,909,960,52,True,True,,no_match_before,,,False,0.4423,runB-ukf_ctrv
MVI_40991,17,0,985,1021,37,True,True,,switched,220.0,229.0,False,0.5135,runB-ukf_ctrv
MVI_40991,18,0,1040,1045,6,False,True,,preserved,231.0,231.0,True,1.0,runB-ukf_ctrv
MVI_40991,18,1,1058,1090,33,True,True,,switched,231.0,237.0,False,0.3636,runB-ukf_ctrv
MVI_40991,19,0,1158,1197,40,True,True,,switched,245.0,260.0,False,0.4,runB-ukf_ctrv
MVI_40991,20,0,1203,1234,32,True,True,,switched,257.0,274.0,False,0.3438,runB-ukf_ctrv
MVI_40991,21,0,1258,1296,39,True,True,,preserved,281.0,281.0,False,0.5128,runB-ukf_ctrv
MVI_40991,22,0,1281,1339,59,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40991,23,0,1331,1393,63,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40991,24,0,1400,1441,42,True,True,,switched,311.0,321.0,False,0.5,runB-ukf_ctrv
MVI_40991,24,1,1449,1499,51,False,True,,switched,321.0,339.0,False,0.4118,runB-ukf_ctrv
MVI_40991,25,0,1398,1454,57,True,True,,no_match_before,,,False,0.614,runB-ukf_ctrv
MVI_40991,26,0,1690,1806,117,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40991,27,0,1676,1731,56,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40991,28,0,1817,1820,4,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,2,0,15,54,40,True,True,,switched,1.0,8.0,False,0.5,runB-ukf_ctrv
MVI_40992,2,1,89,96,8,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,3,0,54,81,28,True,True,,switched,6.0,12.0,False,0.4643,runB-ukf_ctrv
MVI_40992,4,0,146,184,39,True,True,,switched,15.0,18.0,False,0.359,runB-ukf_ctrv
MVI_40992,5,0,228,293,66,True,True,,switched,19.0,30.0,False,0.3485,runB-ukf_ctrv
MVI_40992,5,1,339,354,16,False,True,,preserved,30.0,30.0,False,0.875,runB-ukf_ctrv
MVI_40992,6,0,224,275,52,True,True,,switched,20.0,26.0,False,0.4231,runB-ukf_ctrv
MVI_40992,7,0,294,328,35,True,True,,switched,28.0,37.0,False,0.3429,runB-ukf_ctrv
MVI_40992,8,0,322,396,75,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,9,0,306,369,64,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,10,0,386,425,40,True,True,,switched,48.0,68.0,False,0.425,runB-ukf_ctrv
MVI_40992,11,0,491,537,47,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,12,0,492,517,26,False,True,,no_match_before,,,False,0.6154,runB-ukf_ctrv
MVI_40992,12,1,524,563,40,True,True,,switched,73.0,81.0,False,0.425,runB-ukf_ctrv
MVI_40992,12,2,575,609,35,False,True,,preserved,81.0,81.0,False,0.7714,runB-ukf_ctrv
MVI_40992,13,0,531,581,51,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,14,0,581,633,53,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,15,0,688,746,59,True,True,,no_match_before,,,False,0.1864,runB-ukf_ctrv
MVI_40992,16,0,775,832,58,True,True,,no_match_before,,,False,0.4138,runB-ukf_ctrv
MVI_40992,17,0,838,889,52,True,True,,switched,111.0,116.0,False,0.4423,runB-ukf_ctrv
MVI_40992,18,0,917,933,17,False,True,,no_match_before,,,False,0.8235,runB-ukf_ctrv
MVI_40992,18,1,938,975,38,True,True,,switched,121.0,128.0,False,0.3947,runB-ukf_ctrv
MVI_40992,19,0,973,1012,40,True,True,,switched,124.0,133.0,False,0.5,runB-ukf_ctrv
MVI_40992,19,1,1048,1066,19,False,True,,lost_after,133.0,,False,0.3158,runB-ukf_ctrv
MVI_40992,20,0,987,1033,47,True,True,,no_match_before,,,False,0.3191,runB-ukf_ctrv
MVI_40992,21,0,996,1005,10,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,21,1,1025,1068,44,True,True,,switched,134.0,146.0,False,0.4091,runB-ukf_ctrv
MVI_40992,21,2,1084,1126,43,False,True,,preserved,146.0,146.0,False,0.6279,runB-ukf_ctrv
MVI_40992,22,0,1031,1088,58,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,23,0,1123,1168,46,True,True,,switched,168.0,182.0,False,0.3913,runB-ukf_ctrv
MVI_40992,23,1,1187,1218,32,False,True,,lost_after,180.0,,False,0.3438,runB-ukf_ctrv
MVI_40992,24,0,1131,1184,54,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,25,0,1195,1226,32,True,True,,switched,184.0,193.0,False,0.3438,runB-ukf_ctrv
MVI_40992,26,0,1267,1305,39,True,True,,switched,198.0,207.0,False,0.3846,runB-ukf_ctrv
MVI_40992,26,1,1370,1371,2,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,27,0,1310,1353,44,True,True,,switched,205.0,210.0,False,0.3864,runB-ukf_ctrv
MVI_40992,27,1,1421,1431,11,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,28,0,1343,1401,59,True,True,,no_match_before,,,False,0.6102,runB-ukf_ctrv
MVI_40992,29,0,1388,1450,63,True,True,,no_match_before,,,False,0.5238,runB-ukf_ctrv
MVI_40992,30,0,1457,1541,85,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,31,0,1446,1508,63,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,32,0,1591,1633,43,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,33,0,1669,1796,128,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,34,0,1686,1746,61,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,35,0,1721,1784,64,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,36,0,1731,1741,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,36,1,1769,1835,67,True,True,,switched,277.0,298.0,False,0.3433,runB-ukf_ctrv
MVI_40992,36,2,1855,1901,47,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,37,0,1808,1898,91,True,True,,switched,295.0,325.0,False,0.4396,runB-ukf_ctrv
MVI_40992,37,1,1917,1951,35,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,38,0,1796,1857,62,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,39,0,1851,1926,76,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,40,0,1928,1976,49,True,True,,switched,332.0,342.0,False,0.3878,runB-ukf_ctrv
MVI_40992,41,0,1991,2042,52,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40992,42,0,2042,2096,55,True,True,,no_match_before,,,False,0.6545,runB-ukf_ctrv
MVI_40992,43,0,2100,2137,38,True,True,,switched,359.0,382.0,False,0.2895,runB-ukf_ctrv
MVI_40992,44,0,2143,2160,18,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40992,45,0,2141,2160,20,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_41063,3,0,1,11,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_41063,12,0,27,91,65,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,18,0,82,111,30,False,True,,no_match_before,,,False,0.1667,runB-ukf_ctrv
MVI_41063,20,0,91,151,61,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,22,0,131,191,61,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,23,0,132,196,65,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,27,0,227,241,15,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,28,0,185,246,62,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,32,0,221,241,21,False,True,,switched,123.0,144.0,False,0.0476,runB-ukf_ctrv
MVI_41063,34,0,221,301,81,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_41063,35,0,237,301,65,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,38,0,358,366,9,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,39,0,293,356,64,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,41,0,344,387,44,False,True,,preserved,207.0,207.0,True,1.0,runB-ukf_ctrv
MVI_41063,43,0,332,361,30,False,True,,preserved,209.0,209.0,False,0.8667,runB-ukf_ctrv
MVI_41063,44,0,334,396,63,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,46,0,373,411,39,False,True,,switched,228.0,267.0,False,0.5385,runB-ukf_ctrv
MVI_41063,47,0,375,441,67,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,57,0,532,591,60,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,59,0,546,547,2,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_41063,59,1,580,621,42,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,61,0,597,623,27,False,True,,preserved,303.0,303.0,True,1.0,runB-ukf_ctrv
MVI_41063,64,0,586,646,61,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,68,0,677,696,20,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,71,0,637,701,65,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,76,0,718,781,64,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,78,0,773,811,39,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,79,0,751,811,61,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,82,0,751,761,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_41063,82,1,797,823,27,False,True,,switched,409.0,454.0,False,0.7778,runB-ukf_ctrv
MVI_41063,84,0,809,827,19,False,True,,switched,420.0,483.0,False,0.2105,runB-ukf_ctrv
MVI_41063,86,0,781,820,40,True,True,,switched,426.0,468.0,False,0.225,runB-ukf_ctrv
MVI_41063,87,0,785,856,72,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,93,0,856,921,66,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,104,0,981,1041,61,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,105,0,983,1046,64,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,109,0,1022,1086,65,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_41063,110,0,1067,1075,9,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_41063,111,0,1053,1106,54,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
