video,track_id,event_id,start_frame,end_frame,length_frames,has_full,outcome__cv,id_before__cv,id_after__cv,id_continuous__cv,recall_during__cv,outcome__ekf_ctrv,id_before__ekf_ctrv,id_after__ekf_ctrv,id_continuous__ekf_ctrv,recall_during__ekf_ctrv,outcome__ukf_ctrv,id_before__ukf_ctrv,id_after__ukf_ctrv,id_continuous__ukf_ctrv,recall_during__ukf_ctrv,split,part,source,curv,path_len,net_disp,max_occ,mean_occ,full_len,full_start,full_end,occluder,code,n_preserved,differ
MVI_40191,260,1,2034,2039,6,False,preserved,1230.0,1230.0,True,1.0,preserved,1255.0,1255.0,True,1.0,preserved,1245.0,1245.0,True,1.0,DETRAC-all,train,train,0.0025188916876572875,7.96,7.94,0.1072,0.1036,0,-1,-1,vehicle,PPP,3,False
MVI_40191,275,0,2109,2138,30,False,preserved,1314.0,1314.0,True,1.0,preserved,1333.0,1333.0,True,1.0,preserved,1325.0,1325.0,True,1.0,DETRAC-all,train,train,0.02628406076681955,42.56,41.47,0.2177,0.1623,0,-1,-1,vehicle,PPP,3,False
MVI_40191,279,0,2131,2134,4,False,preserved,1331.0,1331.0,True,1.0,preserved,1349.0,1349.0,True,1.0,preserved,1342.0,1342.0,True,1.0,DETRAC-all,train,train,0.0,9.5,9.5,0.1224,0.1126,0,-1,-1,vehicle,PPP,3,False
MVI_40191,279,1,2139,2189,51,False,preserved,1331.0,1331.0,False,0.9412,preserved,1349.0,1349.0,False,0.9412,preserved,1342.0,1342.0,False,0.9412,DETRAC-all,train,train,0.004454865181711787,85.68,85.3,0.1521,0.1205,0,-1,-1,vehicle,PPP,3,False
MVI_40191,302,1,2274,2278,5,False,preserved,1463.0,1463.0,True,1.0,preserved,1483.0,1483.0,True,1.0,preserved,1477.0,1477.0,True,1.0,DETRAC-all,train,train,0.0,6.99,6.99,0.1327,0.1185,0,-1,-1,vehicle,PPP,3,False
MVI_40191,318,0,2484,2490,7,False,lost_after,1517.0,,False,0.0,lost_after,1538.0,,False,0.0,lost_after,1532.0,,False,0.0,DETRAC-all,train,train,,5.22,4.77,0.1768,0.1422,0,-1,-1,vehicle,LLL,0,False
MVI_40192,30,0,106,178,73,False,preserved,74.0,74.0,True,1.0,preserved,75.0,75.0,True,1.0,preserved,75.0,75.0,True,1.0,DETRAC-all,train,train,0.01145236855804277,194.3,192.1,0.2611,0.1578,0,-1,-1,vehicle,PPP,3,False
MVI_40192,109,0,727,743,17,False,preserved,532.0,532.0,True,1.0,preserved,547.0,547.0,True,1.0,preserved,552.0,552.0,True,1.0,DETRAC-all,train,train,0.008072455207718043,51.2,50.79,0.1943,0.1609,0,-1,-1,vehicle,PPP,3,False
MVI_40192,128,0,920,942,23,False,lost_after,658.0,,False,0.8696,lost_after,673.0,,False,0.8696,lost_after,677.0,,False,0.8696,DETRAC-all,train,train,0.038206979542719566,34.51,33.24,0.252,0.1941,0,-1,-1,vehicle,LLL,0,False
MVI_40192,132,0,884,909,26,False,preserved,660.0,660.0,False,0.9615,preserved,675.0,675.0,False,0.9615,preserved,679.0,679.0,False,0.9615,DETRAC-all,train,train,0.144267053701016,39.42,34.45,0.3619,0.2364,0,-1,-1,vehicle,PPP,3,False
MVI_40192,158,0,1096,1098,3,False,preserved,791.0,791.0,True,1.0,preserved,810.0,810.0,True,1.0,preserved,813.0,813.0,True,1.0,DETRAC-all,train,train,0.0,5.63,5.63,0.106,0.1039,0,-1,-1,vehicle,PPP,3,False
MVI_40192,205,0,1445,1463,19,False,preserved,1039.0,1039.0,False,0.5789,preserved,1062.0,1062.0,False,0.5789,preserved,1066.0,1066.0,False,0.5789,DETRAC-all,train,train,0.018574065528380146,88.29,86.68,0.1855,0.1606,0,-1,-1,vehicle,PPP,3,False
MVI_40192,249,0,1787,1855,69,False,switched,1278.0,1311.0,False,0.8696,switched,1300.0,1333.0,False,0.8696,switched,1304.0,1337.0,False,0.8841,DETRAC-all,train,train,0.009312393033323207,200.51,198.66,0.499,0.3374,0,-1,-1,vehicle,SSS,0,False
MVI_40192,286,0,2012,2055,44,False,no_match_before,,,False,0.5227,no_match_before,,,False,0.5,no_match_before,,,False,0.5,DETRAC-all,train,train,0.024824874032198574,83.39,81.37,0.6966,0.389,0,-1,-1,vehicle,NNN,0,False
MVI_40192,303,0,2150,2178,29,False,preserved,1578.0,1578.0,True,1.0,preserved,1601.0,1601.0,True,1.0,preserved,1605.0,1605.0,True,1.0,DETRAC-all,train,train,0.006677796327211993,102.51,101.83,0.3555,0.2494,0,-1,-1,vehicle,PPP,3,False
MVI_40192,307,0,2145,2184,40,False,switched,1581.0,1608.0,False,0.55,switched,1604.0,1617.0,False,0.625,switched,1608.0,1621.0,False,0.625,DETRAC-all,train,train,0.006908375775301234,199.68,198.31,0.3074,0.214,0,-1,-1,vehicle,SSS,0,False
MVI_40201,25,0,92,158,67,False,switched,98.0,199.0,False,0.5075,switched,101.0,198.0,False,0.5075,switched,101.0,206.0,False,0.5075,DETRAC-all,train,train,0.00033097239690227376,453.36,453.21,0.4796,0.3056,0,-1,-1,vehicle,SSS,0,False
MVI_40201,42,0,264,278,15,False,preserved,305.0,305.0,True,1.0,preserved,325.0,325.0,True,1.0,preserved,333.0,333.0,True,1.0,DETRAC-all,train,train,0.00659340659340657,45.8,45.5,0.1889,0.1599,0,-1,-1,vehicle,PPP,3,False
MVI_40201,44,1,303,324,22,False,preserved,300.0,300.0,True,1.0,preserved,320.0,320.0,True,1.0,preserved,328.0,328.0,True,1.0,DETRAC-all,train,train,0.00378740058073479,79.51,79.21,0.1735,0.1404,0,-1,-1,background,PPP,3,False
MVI_40201,47,0,283,308,26,False,switched,309.0,311.0,False,0.9231,preserved,329.0,329.0,False,0.9615,preserved,337.0,337.0,False,0.9615,DETRAC-all,train,train,0.0008707009142359112,275.88,275.64,0.368,0.2563,0,-1,-1,vehicle,SPP,2,True
MVI_40201,60,1,445,448,4,False,preserved,366.0,366.0,True,1.0,preserved,385.0,385.0,True,1.0,preserved,393.0,393.0,True,1.0,DETRAC-all,train,train,0.004830917874396157,8.32,8.28,0.1145,0.1073,0,-1,-1,vehicle,PPP,3,False
MVI_40201,78,0,631,656,26,False,preserved,542.0,542.0,True,1.0,preserved,556.0,556.0,True,1.0,preserved,564.0,564.0,True,1.0,DETRAC-all,train,train,0.00030006462930476374,433.37,433.24,0.2582,0.2383,0,-1,-1,vehicle,PPP,3,False
MVI_40201,80,0,575,582,8,False,no_match_before,,,False,0.875,no_match_before,,,False,0.875,no_match_before,,,False,0.875,DETRAC-all,train,train,0.0033609679587720542,89.56,89.26,0.1192,0.1103,0,-1,-1,background,NNN,0,False
MVI_40201,85,0,647,697,51,False,switched,562.0,629.0,False,0.8627,switched,576.0,643.0,False,0.8627,switched,584.0,651.0,False,0.8627,DETRAC-all,train,train,0.002087786449271878,201.59,201.17,0.3353,0.234,0,-1,-1,vehicle,SSS,0,False
MVI_40201,91,0,674,740,67,False,lost_after,596.0,,False,0.4328,lost_after,610.0,,False,0.4179,lost_after,618.0,,False,0.4179,DETRAC-all,train,train,0.0013294050014371894,278.69,278.32,0.3788,0.2493,0,-1,-1,vehicle,LLL,0,False
MVI_40201,104,0,746,803,58,False,preserved,703.0,703.0,True,1.0,preserved,723.0,723.0,True,1.0,preserved,727.0,727.0,True,1.0,DETRAC-all,train,train,0.0007800312012480326,384.9,384.6,0.2092,0.1655,0,-1,-1,vehicle,PPP,3,False
MVI_40201,104,1,809,814,6,False,preserved,703.0,703.0,True,1.0,preserved,723.0,723.0,True,1.0,preserved,727.0,727.0,True,1.0,DETRAC-all,train,train,0.0,16.3,16.3,0.1131,0.1066,0,-1,-1,vehicle,PPP,3,False
MVI_40201,107,0,762,798,37,False,preserved,711.0,711.0,True,1.0,preserved,731.0,731.0,True,1.0,preserved,735.0,735.0,True,1.0,DETRAC-all,train,train,0.0009446268723853901,222.52,222.31,0.3431,0.2344,0,-1,-1,vehicle,PPP,3,False
MVI_40204,11,0,21,51,31,False,switched,11.0,69.0,False,0.3871,switched,11.0,70.0,False,0.3871,switched,11.0,70.0,False,0.3871,DETRAC-all,train,train,0.004602584528235143,56.75,56.49,0.2915,0.2444,0,-1,-1,vehicle,SSS,0,False
MVI_40204,30,0,197,267,71,False,lost_after,129.0,,False,0.1831,lost_after,132.0,,False,0.1831,lost_after,132.0,,False,0.1831,DETRAC-all,train,train,0.0070605908863297095,201.11,199.7,0.6624,0.3582,0,-1,-1,vehicle,LLL,0,False
MVI_40204,34,0,225,227,3,False,preserved,140.0,140.0,False,0.6667,preserved,143.0,143.0,False,0.6667,preserved,143.0,143.0,False,0.6667,DETRAC-all,train,train,0.005020080321284981,10.01,9.96,0.1187,0.1094,0,-1,-1,vehicle,PPP,3,False
MVI_40204,34,1,234,258,25,False,lost_after,140.0,,False,0.2,lost_after,143.0,,False,0.24,lost_after,143.0,,False,0.24,DETRAC-all,train,train,0.00418589674788028,93.56,93.17,0.1953,0.1494,0,-1,-1,vehicle,LLL,0,False
MVI_40204,40,0,279,317,39,False,lost_after,166.0,,False,0.0,lost_after,169.0,,False,0.0,lost_after,169.0,,False,0.0,DETRAC-all,train,train,0.010198405340255734,108.96,107.86,0.3734,0.239,0,-1,-1,vehicle,LLL,0,False
MVI_40204,49,0,305,350,46,False,preserved,221.0,221.0,False,0.7391,preserved,231.0,231.0,False,0.7391,preserved,231.0,231.0,False,0.7391,DETRAC-all,train,train,0.0023760023760022175,202.5,202.02,0.3756,0.2497,0,-1,-1,vehicle,PPP,3,False
MVI_40204,52,0,300,301,2,False,preserved,240.0,240.0,True,1.0,preserved,250.0,250.0,True,1.0,preserved,250.0,250.0,True,1.0,DETRAC-all,train,train,0.0,11.65,11.65,0.1053,0.1036,0,-1,-1,vehicle,PPP,3,False
MVI_40204,63,0,365,403,39,False,switched,350.0,399.0,False,0.5897,switched,360.0,410.0,False,0.5897,switched,360.0,411.0,False,0.5897,DETRAC-all,train,train,0.0010426924636506296,345.62,345.26,0.4433,0.3249,0,-1,-1,vehicle,SSS,0,False
MVI_40204,72,0,489,521,33,False,preserved,494.0,494.0,True,1.0,preserved,505.0,505.0,True,1.0,preserved,504.0,504.0,True,1.0,DETRAC-all,train,train,0.0002778292276348626,216.02,215.96,0.3835,0.2684,0,-1,-1,vehicle,PPP,3,False
MVI_40204,82,0,596,603,8,False,preserved,579.0,579.0,True,1.0,preserved,592.0,592.0,True,1.0,preserved,590.0,590.0,True,1.0,DETRAC-all,train,train,0.0,22.46,22.46,0.1124,0.1082,0,-1,-1,vehicle,PPP,3,False
MVI_40204,96,0,679,760,82,False,switched,690.0,797.0,False,0.7073,switched,707.0,811.0,False,0.7195,switched,703.0,807.0,False,0.7195,DETRAC-all,train,train,0.0052505793742756435,277.61,276.16,0.3418,0.2345,0,-1,-1,vehicle,SSS,0,False
MVI_40204,112,0,737,776,40,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.05342977134857674,45.15,42.86,0.3318,0.2225,0,-1,-1,vehicle,NNN,0,False
MVI_40204,115,0,771,841,71,False,preserved,838.0,838.0,False,0.8169,preserved,851.0,851.0,False,0.8169,preserved,847.0,847.0,False,0.8169,DETRAC-all,train,train,0.00218654525849149,334.59,333.86,0.2227,0.157,0,-1,-1,vehicle,PPP,3,False
MVI_40204,115,1,848,851,4,False,lost_after,838.0,,False,0.0,lost_after,851.0,,False,0.0,lost_after,847.0,,False,0.0,DETRAC-all,train,train,0.0,6.08,6.08,0.1143,0.1081,0,-1,-1,vehicle,LLL,0,False
MVI_40204,117,0,863,893,31,False,lost_after,847.0,,False,0.2581,lost_after,860.0,,False,0.2581,lost_after,856.0,,False,0.2581,DETRAC-all,train,train,0.009275271183776246,64.2,63.61,0.4563,0.2578,0,-1,-1,vehicle,LLL,0,False
MVI_40204,120,0,832,893,62,False,lost_after,887.0,,False,0.6452,lost_after,900.0,,False,0.6613,lost_after,895.0,,False,0.6613,DETRAC-all,train,train,0.0037837345003646217,220.19,219.36,0.4734,0.2519,0,-1,-1,vehicle,LLL,0,False
MVI_40204,126,0,904,946,43,False,switched,934.0,1062.0,False,0.5116,switched,948.0,1075.0,False,0.5349,switched,943.0,1070.0,False,0.5349,DETRAC-all,train,train,0.0038106125559684845,105.37,104.97,0.5182,0.3424,0,-1,-1,vehicle,SSS,0,False
MVI_40204,128,0,860,877,18,False,preserved,933.0,933.0,True,1.0,preserved,970.0,970.0,True,1.0,preserved,965.0,965.0,True,1.0,DETRAC-all,train,train,0.0004283572499466093,233.55,233.45,0.1294,0.1157,0,-1,-1,both,PPP,3,False
MVI_40204,145,0,991,1136,146,False,no_match_before,,,False,0.5411,no_match_before,,,False,0.5411,no_match_before,,,False,0.5411,DETRAC-all,train,train,0.0010733278040688798,820.76,819.88,0.5739,0.3899,0,-1,-1,vehicle,NNN,0,False
MVI_40204,153,0,1026,1154,129,False,lost_after,1165.0,,False,0.4729,lost_after,1181.0,,False,0.4496,lost_after,1176.0,,False,0.4651,DETRAC-all,train,train,0.0022096395525479373,580.56,579.28,0.5184,0.3106,0,-1,-1,vehicle,LLL,0,False
MVI_40204,161,1,1119,1185,67,False,lost_after,1223.0,,False,0.1642,lost_after,1238.0,,False,0.1493,lost_after,1234.0,,False,0.1493,DETRAC-all,train,train,0.0058083252662148865,176.63,175.61,0.5313,0.3232,0,-1,-1,vehicle,LLL,0,False
MVI_40211,11,0,88,104,17,False,no_match_before,,,False,0.1176,no_match_before,,,False,0.1176,no_match_before,,,False,0.1176,DETRAC-all,train,train,5.7270488517113805e-05,349.24,349.22,0.2619,0.1611,0,-1,-1,background,NNN,0,False
MVI_40211,14,0,120,123,4,False,preserved,49.0,49.0,True,1.0,preserved,50.0,50.0,True,1.0,preserved,50.0,50.0,True,1.0,DETRAC-all,train,train,0.0012116316639740887,74.37,74.28,0.1155,0.1075,0,-1,-1,vehicle,PPP,3,False
MVI_40211,42,0,386,421,36,False,preserved,154.0,154.0,False,0.4167,switched,157.0,175.0,False,0.4722,switched,157.0,175.0,False,0.4722,DETRAC-all,train,train,0.0001994500876156824,702.07,701.93,0.7496,0.4729,0,-1,-1,vehicle,PSS,1,True
MVI_40211,43,0,402,404,3,False,preserved,154.0,154.0,True,1.0,preserved,157.0,157.0,True,1.0,preserved,157.0,157.0,True,1.0,DETRAC-all,train,train,0.0,54.05,54.05,0.1448,0.1324,0,-1,-1,background,PPP,3,False
MVI_40211,69,0,689,693,5,False,lost_after,252.0,,False,0.6,lost_after,257.0,,False,0.6,lost_after,257.0,,False,0.6,DETRAC-all,train,train,0.000985100357099089,81.29,81.21,0.2223,0.1464,0,-1,-1,background,LLL,0,False
MVI_40211,90,1,925,929,5,False,preserved,319.0,319.0,True,1.0,preserved,324.0,324.0,True,1.0,preserved,324.0,324.0,True,1.0,DETRAC-all,train,train,9.185266832001382e-05,108.88,108.87,0.2837,0.1974,0,-1,-1,vehicle,PPP,3,False
MVI_40211,126,0,1193,1226,34,False,switched,463.0,495.0,False,0.7647,switched,469.0,502.0,False,0.7647,switched,469.0,502.0,False,0.7647,DETRAC-all,train,train,0.00031332138070272464,574.67,574.49,0.4887,0.3138,0,-1,-1,vehicle,SSS,0,False
MVI_40211,127,0,1180,1183,4,False,lost_after,466.0,,False,0.75,lost_after,472.0,,False,0.75,lost_after,472.0,,False,0.75,DETRAC-all,train,train,0.01543624161073831,75.65,74.5,0.1584,0.1314,0,-1,-1,background,LLL,0,False
MVI_40211,130,0,1206,1225,20,False,preserved,488.0,488.0,False,0.9,preserved,495.0,495.0,False,0.85,preserved,495.0,495.0,False,0.85,DETRAC-all,train,train,0.0005452562704471031,623.9,623.56,0.2256,0.1672,0,-1,-1,vehicle,PPP,3,False
MVI_40211,148,0,1356,1386,31,False,lost_after,584.0,,False,0.4516,lost_after,581.0,,False,0.4516,lost_after,584.0,,False,0.4516,DETRAC-all,train,train,2.89201226215674e-05,691.58,691.56,0.6825,0.4376,0,-1,-1,vehicle,LLL,0,False
MVI_40211,151,0,1365,1370,6,False,lost_after,595.0,,False,0.3333,lost_after,592.0,,False,0.3333,lost_after,595.0,,False,0.3333,DETRAC-all,train,train,0.0015042117930204046,133.16,132.96,0.4983,0.3227,0,-1,-1,background,LLL,0,False
MVI_40211,159,0,1471,1474,4,False,switched,628.0,632.0,False,0.0,switched,625.0,629.0,False,0.0,switched,628.0,632.0,False,0.0,DETRAC-all,train,train,0.002605863192182367,76.95,76.75,0.1589,0.1374,0,-1,-1,background,SSS,0,False
MVI_40211,178,0,1636,1664,29,False,switched,728.0,744.0,False,0.4138,switched,723.0,738.0,False,0.4138,switched,726.0,741.0,False,0.4138,DETRAC-all,train,train,0.0003417545151029877,380.52,380.39,0.5217,0.3751,0,-1,-1,vehicle,SSS,0,False
MVI_40211,184,1,1685,1687,3,False,preserved,776.0,776.0,True,1.0,preserved,770.0,770.0,True,1.0,preserved,773.0,773.0,True,1.0,DETRAC-all,train,train,0.0,38.71,38.71,0.1286,0.1184,0,-1,-1,vehicle,PPP,3,False
MVI_40211,195,0,1776,1811,36,False,switched,839.0,834.0,False,0.9722,switched,833.0,828.0,False,0.9722,switched,836.0,831.0,False,0.9722,DETRAC-all,train,train,0.0001916994153168261,626.1,625.98,0.1821,0.1655,0,-1,-1,vehicle,SSS,0,False
MVI_40211,205,0,1912,1919,8,False,lost_after,867.0,,False,0.25,lost_after,861.0,,False,0.25,lost_after,863.0,,False,0.25,DETRAC-all,train,train,0.006447651212772465,131.12,130.28,0.1791,0.1472,0,-1,-1,vehicle,LLL,0,False
MVI_40212,23,0,188,191,4,False,preserved,82.0,82.0,True,1.0,preserved,80.0,80.0,True,1.0,preserved,79.0,79.0,True,1.0,DETRAC-all,train,train,0.0013839959738299878,79.59,79.48,0.1379,0.1273,0,-1,-1,vehicle,PPP,3,False
MVI_40212,38,0,309,333,25,False,no_match_before,,,False,0.2,no_match_before,,,False,0.2,no_match_before,,,False,0.2,DETRAC-all,train,train,0.0037885186168287177,415.98,414.41,0.572,0.4329,0,-1,-1,background,NNN,0,False
MVI_40212,53,0,410,411,2,True,lost_after,222.0,,False,0.5,lost_after,216.0,,False,0.5,lost_after,215.0,,False,0.5,DETRAC-all,train,train,0.0,27.1,27.1,0.9955,0.9495,2,410,411,background,LLL,0,False
MVI_40212,59,0,451,484,34,False,no_match_before,,,False,0.6176,no_match_before,,,False,0.6176,no_match_before,,,False,0.6176,DETRAC-all,train,train,0.0012073807711487916,381.45,380.99,0.7904,0.5091,0,-1,-1,vehicle,NNN,0,False
MVI_40212,71,1,551,594,44,False,switched,323.0,334.0,False,0.6364,switched,318.0,330.0,False,0.6364,switched,315.0,327.0,False,0.6364,DETRAC-all,train,train,0.0006635606381477643,708.77,708.3,0.2181,0.1635,0,-1,-1,vehicle,SSS,0,False
MVI_40212,77,1,610,611,2,False,preserved,367.0,367.0,True,1.0,preserved,362.0,362.0,True,1.0,preserved,359.0,359.0,True,1.0,DETRAC-all,train,train,0.0,15.99,15.99,0.1135,0.1101,0,-1,-1,vehicle,PPP,3,False
MVI_40212,87,0,671,691,21,False,switched,412.0,417.0,False,0.9524,switched,402.0,407.0,False,0.9524,switched,399.0,404.0,False,0.9524,DETRAC-all,train,train,0.00040584415584410394,271.15,271.04,0.4201,0.2614,0,-1,-1,vehicle,SSS,0,False
MVI_40212,92,0,696,725,30,False,switched,412.0,450.0,False,0.5667,no_match_before,,,False,0.5667,no_match_before,,,False,0.5667,DETRAC-all,train,train,0.0005513591001820028,362.94,362.74,0.4665,0.2921,0,-1,-1,vehicle,SNN,0,True
MVI_40212,94,0,743,763,21,False,preserved,449.0,449.0,False,0.9048,preserved,438.0,438.0,False,0.9048,preserved,435.0,435.0,False,0.9048,DETRAC-all,train,train,0.0002030714557683666,394.03,393.95,0.3115,0.2257,0,-1,-1,vehicle,PPP,3,False
MVI_40212,102,0,751,791,41,False,switched,477.0,498.0,False,0.7317,switched,462.0,485.0,False,0.7073,switched,459.0,482.0,False,0.7073,DETRAC-all,train,train,0.0005864242779651807,750.75,750.31,0.7258,0.4893,0,-1,-1,vehicle,SSS,0,False
MVI_40212,105,0,782,804,23,False,preserved,501.0,501.0,False,0.7826,preserved,488.0,488.0,False,0.7826,preserved,485.0,485.0,False,0.7826,DETRAC-all,train,train,0.00014835694681414324,404.49,404.43,0.3266,0.2137,0,-1,-1,background,PPP,3,False
MVI_40212,108,0,799,826,28,False,switched,510.0,537.0,False,0.3571,switched,497.0,524.0,False,0.3571,switched,494.0,521.0,False,0.3571,DETRAC-all,train,train,7.489888650313858e-05,400.57,400.54,0.5993,0.3333,0,-1,-1,vehicle,SSS,0,False
MVI_40212,111,0,807,832,26,False,no_match_before,,,False,0.1538,no_match_before,,,False,0.1538,no_match_before,,,False,0.1538,DETRAC-all,train,train,0.00185980299864541,436.34,435.53,0.592,0.4467,0,-1,-1,background,NNN,0,False
MVI_40212,118,0,904,911,8,False,no_match_before,,,False,0.625,no_match_before,,,False,0.625,no_match_before,,,False,0.625,DETRAC-all,train,train,0.0011271052716324004,310.88,310.53,0.2859,0.2355,0,-1,-1,vehicle,NNN,0,False
MVI_40212,121,0,912,933,22,False,no_match_before,,,False,0.2273,no_match_before,,,False,0.2727,no_match_before,,,False,0.2727,DETRAC-all,train,train,0.0009594095940959058,406.89,406.5,0.3521,0.2449,0,-1,-1,background,NNN,0,False
MVI_40212,135,0,1009,1015,7,False,no_match_before,,,False,0.4286,no_match_before,,,False,0.4286,no_match_before,,,False,0.4286,DETRAC-all,train,train,0.0017411102926403466,149.59,149.33,0.3329,0.2247,0,-1,-1,background,NNN,0,False
MVI_40212,136,0,1011,1056,46,True,switched,617.0,643.0,False,0.1304,switched,604.0,629.0,False,0.1522,switched,601.0,648.0,False,0.1522,DETRAC-all,train,train,0.009755836796878192,755.57,748.27,1.0,0.79,21,1030,1050,vehicle,SSS,0,False
MVI_40212,148,0,1123,1144,22,False,no_match_before,,,False,0.0455,no_match_before,,,False,0.0455,no_match_before,,,False,0.0455,DETRAC-all,train,train,0.000638645126191717,423.04,422.77,0.365,0.2692,0,-1,-1,background,NNN,0,False
MVI_40212,166,0,1267,1275,9,False,no_match_before,,,False,0.8889,no_match_before,,,False,0.6667,no_match_before,,,False,0.7778,DETRAC-all,train,train,0.0041720350941774065,163.67,162.99,0.427,0.2356,0,-1,-1,background,NNN,0,False
MVI_40212,172,0,1340,1364,25,False,preserved,786.0,786.0,False,0.8,preserved,772.0,772.0,False,0.76,preserved,771.0,771.0,False,0.76,DETRAC-all,train,train,0.0022190558501320456,429.06,428.11,0.2944,0.1934,0,-1,-1,background,PPP,3,False
MVI_40212,179,0,1421,1441,21,False,switched,807.0,820.0,False,0.1429,switched,793.0,806.0,False,0.1429,switched,792.0,805.0,False,0.1429,DETRAC-all,train,train,0.0002680965147452419,261.17,261.1,0.4121,0.3001,0,-1,-1,vehicle,SSS,0,False
MVI_40212,194,0,1548,1571,24,False,no_match_before,,,False,0.875,no_match_before,,,False,0.875,no_match_before,,,False,0.875,DETRAC-all,train,train,0.00016875399283988735,829.75,829.61,0.2138,0.1729,0,-1,-1,vehicle,NNN,0,False
MVI_40212,204,0,1631,1660,30,False,preserved,922.0,922.0,False,0.6,preserved,908.0,908.0,False,0.6,preserved,907.0,907.0,False,0.6,DETRAC-all,train,train,0.00025244025580617446,356.61,356.52,0.4726,0.2894,0,-1,-1,vehicle,PPP,3,False
MVI_40212,210,0,1676,1682,7,False,switched,944.0,949.0,False,0.0,switched,931.0,965.0,False,0.0,switched,930.0,964.0,False,0.0,DETRAC-all,train,train,0.0001902768528208032,105.13,105.11,0.2779,0.1847,0,-1,-1,vehicle,SSS,0,False
MVI_40213,5,0,10,12,3,False,preserved,13.0,13.0,False,0.6667,preserved,7.0,7.0,False,0.6667,preserved,7.0,7.0,False,0.6667,DETRAC-all,train,train,0.0,51.48,51.48,0.1262,0.113,0,-1,-1,vehicle,PPP,3,False
MVI_40213,11,0,51,71,21,False,switched,29.0,61.0,False,0.5238,switched,26.0,58.0,False,0.5238,switched,26.0,58.0,False,0.5238,DETRAC-all,train,train,0.0005076464242654843,315.34,315.18,0.3554,0.2903,0,-1,-1,vehicle,SSS,0,False
MVI_40213,12,0,46,72,27,False,no_match_before,,,False,0.2222,no_match_before,,,False,0.2222,no_match_before,,,False,0.2222,DETRAC-all,train,train,0.0001692906720840437,531.72,531.63,0.5843,0.383,0,-1,-1,vehicle,NNN,0,False
MVI_40213,15,0,71,91,21,False,no_match_before,,,False,0.2381,no_match_before,,,False,0.2857,no_match_before,,,False,0.2857,DETRAC-all,train,train,0.00020897913691619863,287.17,287.11,0.4399,0.3226,0,-1,-1,vehicle,NNN,0,False
MVI_40213,56,0,387,416,30,False,switched,214.0,255.0,False,0.0667,switched,216.0,258.0,False,0.0667,switched,216.0,257.0,False,0.0667,DETRAC-all,train,train,0.0012327879813620601,479.18,478.59,0.6687,0.4292,0,-1,-1,vehicle,SSS,0,False
MVI_40213,57,1,399,405,7,False,preserved,220.0,220.0,True,1.0,preserved,222.0,222.0,True,1.0,preserved,222.0,222.0,True,1.0,DETRAC-all,train,train,7.518796992478372e-05,133.01,133.0,0.1181,0.1083,0,-1,-1,vehicle,PPP,3,False
MVI_40213,69,0,483,485,3,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.0,25.14,25.14,0.1382,0.1233,0,-1,-1,background,NNN,0,False
MVI_40213,69,1,491,495,5,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.0,74.42,74.42,0.2457,0.1946,0,-1,-1,background,NNN,0,False
MVI_40213,80,0,570,601,32,False,preserved,341.0,341.0,False,0.5938,preserved,341.0,341.0,False,0.5938,preserved,340.0,340.0,False,0.5938,DETRAC-all,train,train,0.000278364146697907,431.21,431.09,0.7529,0.4452,0,-1,-1,vehicle,PPP,3,False
MVI_40213,83,0,570,592,23,False,preserved,345.0,345.0,False,0.7826,preserved,345.0,345.0,False,0.7826,preserved,344.0,344.0,False,0.7826,DETRAC-all,train,train,0.00011919803561633024,419.52,419.47,0.3268,0.2301,0,-1,-1,background,PPP,3,False
