video,track_id,seg_id,lvl,frame_start,frame_end,T_occ,ob_deg,od_deg,case,fde_kf,fde_ekf,gain_ctrv
MVI_63553,96,1,full,683,692,10,-0.4125001068135762,-0.0222539318865069,STRAIGHT,44.17452069686947,51.632137193385894,-7.457616496516422
MVI_63553,129,0,full,940,953,14,-0.430333078196801,0.6529926689758092,CASE_C,62.63157616279305,72.57359418506799,-9.942018022274937
MVI_63553,145,0,full,1069,1095,27,-0.3414371745756692,0.0882070252077859,STRAIGHT,124.04638227640181,140.72551437431207,-16.679132097910255
MVI_63554,9,0,full,24,58,35,0.0083979842334285,0.0232054264846651,STRAIGHT,259.8080381531383,291.151419409471,-31.34338125633269
MVI_63554,25,0,full,167,185,19,-0.7139976981977144,-0.0704731717295766,STRAIGHT,88.30180795927468,142.61121872354803,-54.30941076427335
MVI_63554,32,0,full,220,276,57,-0.4979550984227895,-0.021022057998773,STRAIGHT,507.4945920890063,562.2576947158358,-54.76310262682949
MVI_63554,36,0,full,255,303,49,-0.2550424387664455,0.1314840315572935,STRAIGHT,342.804979410149,390.73796916466216,-47.93298975451319
MVI_63554,43,0,full,312,366,55,-0.3183819549825063,0.0375565827188708,STRAIGHT,403.11656890243853,471.60047310369487,-68.48390420125634
MVI_63554,68,0,full,496,546,51,0.47101697154696,-0.0528085557151479,STRAIGHT,403.9529843520416,464.8513400568763,-60.89835570483473
MVI_63554,77,0,full,558,577,20,-0.698401417753239,0.0318418557090169,STRAIGHT,90.10897219276279,116.71401444093046,-26.605042248167663
MVI_63554,86,0,full,629,671,43,-0.4636730197195705,0.1551826457349435,STRAIGHT,276.56573158353274,375.4734313674491,-98.90769978391637
MVI_63554,92,0,full,662,675,14,-0.3007243770226715,0.6273097283996517,CASE_C,19.83215673315028,41.94824759684415,-22.116090863693866
MVI_63554,108,0,full,778,816,39,-1.5838546564230742,0.1030340159860188,STRAIGHT,297.5862437298827,530.2041194952261,-232.6178757653434
MVI_63554,124,0,full,894,917,24,-0.6173146462615643,0.005856573584348,STRAIGHT,86.60297234763512,138.72174351458867,-52.11877116695355
MVI_63554,124,1,full,923,941,19,0.0460342265337801,0.1907792458075078,STRAIGHT,68.50345170627261,75.47073932376176,-6.9672876174891485
MVI_63554,147,0,full,1119,1146,28,-0.4578809793163292,0.0114644226263074,STRAIGHT,157.26738696892065,198.91790767822587,-41.650520709305226
MVI_63554,155,0,full,1188,1206,19,-0.4300803297435931,0.0004042885922865,STRAIGHT,80.80098437312351,93.53026966363788,-12.729285290514369
MVI_63554,165,1,full,1255,1276,22,-0.4546512240705847,0.1980622387667132,STRAIGHT,79.20237003291483,89.93059151090549,-10.728221477990658
MVI_63554,171,0,full,1283,1315,33,-0.034616000348355,0.0754147732764107,STRAIGHT,267.8748202161542,299.46347603525504,-31.588655819100836
MVI_63554,177,0,full,1354,1366,13,-0.0394592727970296,-0.384151579149725,CASE_B,21.638911399968144,24.749161106384104,-3.11024970641596
MVI_63554,182,0,full,1387,1424,38,-0.7451020597996515,0.0875912783505485,STRAIGHT,345.9232244360931,436.7727047341867,-90.84948029809357
MVI_63561,17,1,full,95,107,13,-0.8101270693158954,-0.0239333462522839,STRAIGHT,38.855963423045004,38.99239427225435,-0.13643084920934712
MVI_63561,75,0,full,451,486,36,0.7946407914721159,-0.2872669323472893,CASE_C,205.3197647770595,221.17892741622913,-15.859162639169625
MVI_63561,80,1,full,494,503,10,-0.0631283119235303,1.2852660011735069,CASE_B,25.306124430286502,21.84566259375831,3.460461836528193
MVI_63561,80,2,full,511,525,15,-0.4205700726510741,-0.5519374235691374,CASE_A,76.7444913173158,73.10166573305784,3.642825584257963
MVI_63561,86,0,full,544,566,23,-0.8275702440875738,0.2188306258545312,STRAIGHT,75.70027936413837,102.63739403687252,-26.937114672734154
MVI_63561,116,1,full,804,822,19,0.241399025201635,0.0053440640637055,STRAIGHT,100.33429090723159,94.55919101318605,5.775099894045539
MVI_63561,141,2,full,974,993,20,0.0245177091420908,0.0304881955152625,STRAIGHT,127.99269066622219,126.24287880812174,1.7498118581004434
MVI_63561,152,0,full,1044,1058,15,0.058242905801438,0.0617317642461996,STRAIGHT,77.21881650861535,70.44117757564749,6.777638932967861
MVI_63561,154,0,full,1068,1078,11,-0.1346652396183202,-0.0510628009726668,STRAIGHT,48.34818606738895,45.099652891488795,3.2485331759001568
MVI_63561,158,1,full,1068,1100,33,0.2023154382935405,0.2122534913461609,STRAIGHT,198.90211448089693,191.62986059035524,7.272253890541691
MVI_63561,162,2,full,1114,1127,14,-0.0034280439931263,-0.07879187377713,STRAIGHT,72.5404608199118,66.0667479141604,6.473712905751398
MVI_63561,169,0,full,1174,1187,14,-0.187360402783957,0.569792094598596,CASE_B,58.057960030181135,54.157520886097736,3.9004391440834
MVI_63561,177,0,full,1218,1235,18,1.307296396818927,-0.1919163691718657,STRAIGHT,163.46812060641162,186.8109367169415,-23.342816110529895
MVI_63563,12,0,full,86,101,16,-0.0748325984844459,-0.1656384519083676,STRAIGHT,82.55908243292185,75.5260058454996,7.033076587422258
MVI_63563,23,0,full,159,176,18,-0.3846195470279731,0.1037969412947526,STRAIGHT,61.48926035360814,60.87871319907881,0.6105471545293284
MVI_63563,43,0,full,307,317,11,-0.1986646038736056,0.0060005821646161,STRAIGHT,54.58778857096125,49.7010219467771,4.886766624184155
MVI_63563,64,2,full,463,476,14,0.3408397011425113,-0.2450391476900081,STRAIGHT,62.38506147519489,59.70120557550114,2.6838558996937465
MVI_63563,98,1,full,725,745,21,0.0968065395600548,0.0384528424394837,STRAIGHT,131.0844361961702,123.6747391550803,7.409697041089899
MVI_63563,103,1,full,804,824,21,0.1704940705772384,0.1372776838163533,STRAIGHT,137.21432715214934,132.5728251603566,4.641501991792751
MVI_63563,116,0,full,935,948,14,-0.3061524373425938,-0.0146217320795657,STRAIGHT,88.96612052015429,85.87677021494041,3.089350305213884
MVI_63563,134,0,full,1097,1113,17,-0.4907265757126338,0.193941419809865,STRAIGHT,90.62281465036622,88.42099808957808,2.2018165607881457
MVI_63563,150,0,full,1198,1212,15,-0.3618992881533519,0.2154752839349259,STRAIGHT,95.43929586841952,90.60774793295802,4.831547935461501
MVI_63563,158,0,full,1269,1282,14,-0.1942930416236281,-0.0514744411922294,STRAIGHT,61.08240747355318,57.132757564799945,3.949649908753237
